Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.6667,0.0,0.6667,0.098,0.8431,100.062,100.92,100.006,100.05,200.98,0,0,0.7267,1.0,-,,
2,sat,1,0,1,1,1,0.7255,0.0,0.7255,0.0784,0.8824,100.358,101.09,50.692,52.28,153.37,0,0,0.7267,0.216,-,"[2.000e+00 0.000e+00 0.000e+00 9.000e+00 6.499e+03 0.000e+00 1.000e+00
 1.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 3.000e+00 3.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00]","[2.000e+00 0.000e+00 0.000e+00 9.000e+00 6.499e+03 0.000e+00 1.000e+00
 1.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.000e+00 3.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00]"
3,unknown,1,0,2,1,0,0.7255,0.0,0.7255,0.0588,0.8627,101.029,122.34,100.188,101.53,223.87,0,0,0.7267,0.748,-,,
4,unknown,1,0,3,1,0,0.6667,0.0,0.6667,0.0196,0.7647,100.358,110.63,100.048,102.5,213.13,0,0,0.7267,1.0,-,,
5,unsat,1,1,3,0,0,0.7843,0.0,0.7843,0,0.7843,23.022,24.79,0,0.0,24.79,0,0,0.7267,0.525,-,,
6,unsat,1,2,3,0,0,0.7843,0.0,0.7843,0,0.7843,18.093,19.82,0,0.0,19.82,0,0,0.7267,0.419,-,,
7,unsat,1,3,3,0,0,0.7843,0.0,0.7843,0,0.7843,18.952,20.74,0,0.0,20.74,0,0,0.7267,0.341,-,,
8,unknown,1,3,4,1,0,0.7255,0.0,0.7255,0.0588,0.8627,100.029,102.43,100.138,100.32,202.75,0,0,0.7267,0.579,-,,
9,unsat,1,4,4,0,0,0.7843,0.0,0.7843,0,0.7843,17.617,19.46,0,0.0,19.46,0,0,0.7267,0.312,-,,
10,unknown,1,4,5,1,0,0.7255,0.0,0.7255,0.0392,0.8431,100.418,102.31,100.052,100.25,202.56,0,0,0.7267,0.984,-,,
11,unsat,1,5,5,0,0,0.7843,0.0,0.7843,0,0.7843,19.307,21.13,0,0.0,21.13,0,0,0.7267,0.563,-,,
12,unknown,1,5,6,1,0,0.6667,0.0,0.6667,0.0588,0.8039,100.324,102.87,100.017,100.26,203.13,0,0,0.7267,1.0,-,,
13,unsat,1,6,6,0,0,0.7843,0.0,0.7843,0,0.7843,20.766,22.48,0,0.0,22.48,0,0,0.7267,0.572,-,,
14,unsat,1,7,6,0,0,0.7843,0.0,0.7843,0,0.7843,20.39,22.09,0,0.0,22.09,0,0,0.7267,0.348,-,,
15,unknown,1,7,7,1,0,0.6667,0.0,0.6667,0.0588,0.8039,100.142,102.69,100.125,100.4,203.09,0,0,0.7267,1.0,-,,
16,sat,2,7,7,1,1,0.7451,0.0,0.7451,0.0784,0.902,100.133,103.21,3.689,3.85,107.07,0,0,0.7267,0.195,-,"[1.000e+00 5.300e+01 2.000e+00 9.000e+00 6.834e+03 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 4.000e+00 0.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00]","[1.000e+00 5.300e+01 2.000e+00 9.000e+00 6.834e+03 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 4.000e+00 0.000e+00 2.000e+00 1.000e+00 1.000e+00 0.000e+00]"
