Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.8217,0.0,0.8217,0,0.8217,20.918,22.4,0,0.0,22.4,0,0,0.8519,0.7555,-,,
2,unknown,0,1,1,1,0,0.6512,0.0,0.6512,0.1628,0.845,100.049,111.51,100.015,100.08,211.59,0,0,0.8519,0.7555,-,,
3,unknown,0,1,2,1,0,0.5426,0.0,0.5426,0.2868,0.8682,100.017,117.14,100.012,100.07,217.21,0,0,0.8519,0.7555,-,,
4,unknown,0,1,3,1,0,0.5349,0.0,0.5349,0.2636,0.8295,100.617,119.27,100.028,100.11,219.38,0,0,0.8519,0.7555,-,,
5,unknown,0,1,4,1,0,0.4729,0.0,0.4729,0.1008,0.6124,100.362,119.46,100.022,100.22,219.68,0,0,0.8519,0.7555,-,,
6,unknown,0,1,5,1,0,0.4419,0.0,0.4419,0.1783,0.6512,100.34,120.45,100.707,100.84,221.28,0,0,0.8519,0.7555,-,,
7,unsat,0,2,5,0,0,0.8837,0.0,0.8837,0,0.8837,31.321,32.45,0,0.0,32.45,0,0,0.8519,0.7555,-,,
8,unknown,0,2,6,1,0,0.6512,0.0,0.6512,0.1705,0.845,100.066,110.41,100.009,100.13,210.54,0,0,0.8519,0.7555,-,,
9,unknown,0,2,7,1,0,0.3876,0.0,0.3876,0.3488,0.7829,101.325,123.86,100.084,100.22,224.08,0,0,0.8519,0.7555,-,,
10,unknown,0,2,8,1,0,0.7752,0.0,0.7752,0.0465,0.8527,100.184,105.0,100.078,100.14,205.14,0,0,0.8519,0.7555,-,,
11,unsat,0,3,8,0,0,0.8837,0.0,0.8837,0,0.8837,3.979,5.15,0,0.0,5.15,0,0,0.8519,0.7555,-,,
12,unsat,0,4,8,1,1,0.814,0.0,0.814,0.062,0.907,100.041,104.11,64.854,64.9,169.0,0,0,0.8519,0.7555,-,,
1,unsat,0,1,0,0,0,0.8372,0.0,0.8372,0,0.8372,4.837,6.26,0,0.0,6.26,0,0,0.8519,0.7555,-,,
2,unsat,0,2,0,0,0,0.8682,0.0,0.8682,0,0.8682,1.45,3.09,0,0.0,3.09,0,0,0.8519,0.7555,-,,
3,unsat,0,3,0,0,0,0.845,0.0,0.845,0,0.845,10.211,12.26,0,0.0,12.26,0,0,0.8519,0.7555,-,,
4,unknown,0,3,1,1,0,0.5194,0.0,0.5194,0.2636,0.814,100.536,118.06,100.048,100.13,218.19,0,0,0.8519,0.7555,-,,
5,unknown,0,3,2,1,0,0.4651,0.0,0.4651,0.3101,0.814,101.987,121.57,100.022,100.1,221.67,0,0,0.8519,0.7555,-,,
6,unknown,0,3,3,1,0,0.5349,0.0,0.5349,0.2868,0.8605,100.029,124.27,100.006,100.05,224.32,0,0,0.8519,0.7555,-,,
7,unknown,0,3,4,1,0,0.4031,0.0,0.4031,0.3876,0.8217,100.572,123.52,100.157,100.24,223.75,0,0,0.8519,0.7555,-,,
8,unsat,0,4,4,0,0,0.8682,0.0,0.8682,0,0.8682,0.207,1.39,0,0.0,1.39,0,0,0.8519,0.7555,-,,
9,unsat,0,5,4,0,0,0.876,0.0,0.876,0,0.876,2.195,3.39,0,0.0,3.39,0,0,0.8519,0.7555,-,,
10,unsat,0,6,4,1,1,0.7829,0.0,0.7829,0.0543,0.8682,100.129,103.22,3.071,3.14,106.35,0,0,0.8519,0.7555,-,,
11,unsat,0,7,4,0,0,0.8295,0.0,0.8295,0,0.8295,11.407,12.71,0,0.0,12.71,0,0,0.8519,0.7555,-,,
12,unknown,0,7,5,1,0,0.5969,0.0,0.5969,0.2403,0.8682,100.066,114.36,100.211,100.27,214.63,0,0,0.8519,0.7555,-,,
13,unsat,0,8,5,1,1,0.7287,0.0,0.7287,0.155,0.9147,100.021,109.44,5.974,6.01,115.45,0,0,0.8519,0.7555,-,,
14,unsat,0,9,5,0,0,0.876,0.0,0.876,0,0.876,5.487,6.2,0,0.0,6.2,0,0,0.8519,0.7555,-,,
15,unsat,0,10,5,1,1,0.5736,0.0,0.5736,0.2868,0.8915,100.035,116.24,89.589,89.64,205.88,0,0,0.8519,0.7555,-,,
16,unsat,0,11,5,0,0,0.876,0.0,0.876,0,0.876,15.608,16.33,0,0.0,16.33,0,0,0.8519,0.7555,-,,
17,unsat,0,12,5,0,0,0.845,0.0,0.845,0,0.845,26.268,27.54,0,0.0,27.54,0,0,0.8519,0.7555,-,,
18,unsat,0,13,5,0,0,0.8837,0.0,0.8837,0,0.8837,0.49,1.21,0,0.0,1.21,0,0,0.8519,0.7555,-,,
19,unknown,0,13,6,1,0,0.7597,0.0,0.7597,0.0543,0.845,100.033,105.85,100.037,100.11,205.96,0,0,0.8519,0.7555,-,,
