Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.3077,0.0,0.3077,0,0.3077,2.392,11.78,0,0.0,11.78,0,0,0.832,0.2445,-,,
2,unsat,0,2,0,0,0,0.3077,0.0,0.3077,0,0.3077,3.804,13.35,0,0.0,13.35,0,0,0.832,0.2445,-,,
3,sat,1,2,0,0,0,0.0769,0.0,0.0769,0,0.0769,94.548,105.1,0,0.0,105.1,1,1,0.832,0.832,-,[81.  5. 10.  5.  4.  2.  3.  0.  0.  0. 10. 97. 37.],[81.  5. 10.  5.  4.  2.  3.  4.  1.  0. 10. 97. 37.]
4,unsat,1,3,0,0,0,0.3077,0.0,0.3077,0,0.3077,5.865,15.11,0,0.0,15.11,0,0,0.832,0.2445,-,,
5,sat,2,3,0,1,1,0.0769,0.0,0.0769,0.0,0.0769,100.708,111.44,10.637,13.14,124.58,1,1,0.832,0.832,-,[40.  6.  6.  1.  2. 12.  5.  2.  0.  0. 14. 31.  9.],[40.  6.  6.  1.  2. 12.  5.  4.  1.  0. 14. 31.  9.]
6,sat,3,3,0,0,0,0.0769,0.0,0.0769,0,0.0769,17.842,18.75,0,0.0,18.75,1,1,0.832,0.832,-,[89.  6. 10. 13.  4.  9.  0.  2.  1.  0.  1. 67. 39.],[89.  6. 10. 13.  4.  9.  0.  0.  0.  0.  1. 67. 39.]
7,unsat,3,4,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.498,3.09,0,0.0,3.09,0,0,0.832,0.2445,-,,
8,unsat,3,5,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.49,1.02,0,0.0,1.02,0,0,0.832,0.2445,-,,
9,sat,4,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,30.313,31.0,0,0.0,31.0,1,1,0.832,0.832,-,[19.  6. 10. 11.  0.  5.  5.  4.  1.  0.  3.  6. 19.],[19.  6. 10. 11.  0.  5.  5.  0.  0.  0.  3.  6. 19.]
10,unsat,4,6,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.423,0.98,0,0.0,0.98,0,0,0.832,0.2445,-,,
11,unsat,4,7,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.487,1.02,0,0.0,1.02,0,0,0.832,0.2445,-,,
12,sat,5,7,0,0,0,0.1538,0.0,0.1538,0,0.1538,1.617,2.25,0,0.0,2.25,1,1,0.832,0.7078,-,[73.  6. 14. 13.  6.  0.  0.  0.  1.  0. 19. 60. 18.],[73.  6. 14. 13.  6.  0.  0.  3.  0.  0. 19. 60. 18.]
13,sat,6,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,6.246,6.88,0,0.0,6.89,1,1,0.832,0.832,-,[81.  3.  3.  1.  3.  9.  3.  4.  0.  0. 10. 29. 20.],[81.  3.  3.  1.  3.  9.  3.  0.  1.  0. 10. 29. 20.]
14,sat,7,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.506,3.18,0,0.0,3.18,1,1,0.832,0.832,-,[69.  2.  0.  1.  3.  0.  0.  0.  0.  0.  9. 35. 19.],[69.  2.  0.  1.  3.  0.  0.  3.  1.  0.  9. 35. 19.]
15,sat,8,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,32.757,33.41,0,0.0,33.41,1,1,0.832,0.832,-,[77.  6.  2.  1.  4. 10.  5.  4.  1.  1. 10. 26. 39.],[77.  6.  2.  1.  4. 10.  5.  0.  0.  1. 10. 26. 39.]
16,sat,9,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,38.245,38.89,0,0.0,38.89,1,1,0.832,0.832,-,[62.  6.  0.  9.  4.  0.  4.  1.  0.  1.  0. 90. 40.],[62.  6.  0.  9.  4.  0.  4.  4.  1.  1.  0. 90. 40.]
17,sat,10,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.558,2.31,0,0.0,2.31,1,1,0.832,0.832,-,[68.  6. 12. 16.  5. 10.  4.  4.  1.  0. 10. 62. 29.],[68.  6. 12. 16.  5. 10.  4.  0.  0.  0. 10. 62. 29.]
18,unsat,10,8,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.554,1.1,0,0.0,1.1,0,0,0.832,0.2445,-,,
19,unsat,10,9,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.372,0.91,0,0.0,0.91,0,0,0.832,0.2445,-,,
20,sat,11,9,0,0,0,0.1538,0.0,0.1538,0,0.1538,1.052,1.69,0,0.0,1.69,1,1,0.832,0.7078,-,[40.  1.  4. 11.  4.  5.  2.  2.  1.  0. 11. 42.  8.],[40.  1.  4. 11.  4.  5.  2.  4.  0.  0. 11. 42.  8.]
21,sat,12,9,0,1,1,0.0769,0.0,0.0769,0.0,0.0769,100.131,100.76,20.805,20.93,121.69,1,1,0.832,0.832,-,[30.  6. 14. 11.  5. 10.  1.  4.  1.  1. 17. 17. 34.],[30.  6. 14. 11.  5. 10.  1.  2.  0.  1. 17. 17. 34.]
22,unsat,12,10,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.1,0.21,0,0.0,0.21,0,0,0.832,0.2445,-,,
23,unsat,12,11,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.122,0.27,0,0.0,0.27,0,0,0.832,0.2445,-,,
24,sat,13,11,0,0,0,0.1538,0.0,0.1538,0,0.1538,0.173,0.31,0,0.0,0.31,1,1,0.832,0.7078,-,[100.   1.  11.  12.   6.  13.   0.   0.   1.   0.  12.  16.   5.],[100.   1.  11.  12.   6.  13.   0.   3.   0.   0.  12.  16.   5.]
25,sat,14,11,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.128,2.32,0,0.0,2.32,1,1,0.832,0.832,-,[100.   6.  15.  15.   5.   5.   1.   2.   1.   0.   5.  74.  18.],[100.   6.  15.  15.   5.   5.   1.   4.   0.   0.   5.  74.  18.]
26,sat,15,11,0,0,0,0.2308,0.0,0.2308,0,0.2308,0.388,0.58,0,0.0,0.58,1,1,0.832,0.2445,-,[ 20.   0.   0.   1.   0.   1.   0.   4.   1.  10.  19. 100.  21.],[ 20.   0.   0.   1.   0.   1.   0.   0.   0.  10.  19. 100.  21.]
27,sat,16,11,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.09,1.24,0,0.0,1.24,1,1,0.832,0.832,-,[60.  5.  3. 12.  2.  9.  0.  1.  1.  0.  0.  1. 29.],[60.  5.  3. 12.  2.  9.  0.  0.  0.  0.  0.  1. 29.]
