Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.1538,0.0,0.1538,0,0.1538,0.235,0.37,0,0.0,0.37,0,0,0.832,0.7071,-,[100.   6.   5.  14.   6.   9.   1.   0.   1.   0.  10.  61.  19.],[100.   6.   5.  14.   6.   9.   1.   0.   0.   0.  10.  61.  19.]
2,sat,2,0,0,0,0,0.0769,0.0,0.0769,0,0.0769,0.41,0.55,0,0.0,0.55,0,0,0.832,0.8377,-,[90.  6.  0.  1.  0.  9.  0.  0.  1.  0. 10. 71. 16.],[90.  6.  0.  1.  0.  9.  0.  0.  0.  0. 10. 71. 16.]
3,unsat,2,1,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.033,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
4,unsat,2,2,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.038,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
5,unsat,2,3,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.033,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
6,unsat,2,4,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.029,0.14,0,0.0,0.14,0,0,0.832,0.2445,-,,
7,unsat,2,5,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.028,0.17,0,0.0,0.17,0,0,0.832,0.2445,-,,
8,sat,3,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.388,2.52,0,0.0,2.52,1,1,0.832,0.8377,-,[37.  2. 14. 10.  3. 10.  0.  1.  0.  0.  6. 61. 31.],[37.  2. 14. 10.  3. 10.  0.  1.  1.  0.  6. 61. 31.]
9,sat,4,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,4.323,4.48,0,0.0,4.48,1,1,0.832,0.8377,-,[28.  6. 10. 12.  4. 10.  0.  1.  0.  1.  5. 50. 13.],[28.  6. 10. 12.  4. 10.  0.  1.  1.  1.  5. 50. 13.]
10,unsat,4,6,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.037,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
11,sat,5,6,0,0,0,0.1538,0.0,0.1538,0,0.1538,0.436,0.57,0,0.0,0.57,0,0,0.832,0.7071,-,[100.   5.  15.  14.   6.  13.   5.   2.   1.   0.  14.  13.   9.],[100.   5.  15.  14.   6.  13.   5.   2.   0.   0.  14.  13.   9.]
12,unsat,5,7,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.027,0.14,0,0.0,0.14,0,0,0.832,0.2445,-,,
13,sat,6,7,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.616,1.75,0,0.0,1.75,0,0,0.832,0.8377,-,[50.  6. 12. 11.  2.  9.  0.  1.  1.  0.  0. 62. 33.],[50.  6. 12. 11.  2.  9.  0.  1.  0.  0.  0. 62. 33.]
14,unsat,6,8,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.034,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
15,sat,7,8,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.016,1.15,0,0.0,1.15,1,1,0.832,0.8377,-,[26.  0. 15.  2.  2. 11.  1.  4.  0.  0. 13. 20. 20.],[26.  0. 15.  2.  2. 11.  1.  4.  1.  0. 13. 20. 20.]
16,unsat,7,9,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.036,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
17,unsat,7,10,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.034,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
18,unsat,7,11,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.038,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
19,unsat,7,12,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.032,0.15,0,0.0,0.15,0,0,0.832,0.2445,-,,
20,unsat,7,13,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.028,0.14,0,0.0,0.14,0,0,0.832,0.2445,-,,
21,unsat,7,14,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.038,0.16,0,0.0,0.16,0,0,0.832,0.2445,-,,
22,sat,8,14,0,0,0,0.0769,0.0,0.0769,0,0.0769,3.001,3.14,0,0.0,3.14,1,1,0.832,0.8377,-,[18.  6.  7.  7.  3.  7.  5.  4.  1.  1. 10. 20. 40.],[18.  6.  7.  7.  3.  7.  5.  4.  0.  1. 10. 20. 40.]
