Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.44,0.0,0.44,0.04,0.56,100.076,101.03,54.222,54.43,155.46,0,0,0.8477,0.8415,-,[100.   5.  10.   4.   3.   0.   5.   2.   0.   0.  16.  21.  40.],[100.   5.  10.   4.   3.   0.   5.   4.   0.   0.  16.  21.  40.]
2,unsat,1,1,0,0,0,0.76,0.0,0.76,0,0.76,3.916,4.46,0,0.0,4.46,0,0,0.8477,0.7139,-,,
3,sat,2,1,0,0,0,0.68,0.0,0.68,0,0.68,4.235,5.25,0,0.0,5.25,1,1,0.8477,0.6769,-,[70.  5. 13.  1.  0.  1.  3.  2.  0. 10. 12.  7. 40.],[70.  5. 13.  1.  0.  1.  3.  4.  0. 10. 12.  7. 40.]
4,unknown,2,1,1,1,0,0.24,0.0,0.24,0.2,0.48,100.044,102.03,100.067,100.27,202.3,0,0,0.8477,0.8415,-,,
5,sat,3,1,1,0,0,0.72,0.0,0.72,0,0.72,4.678,5.54,0,0.0,5.54,1,1,0.8477,0.6769,-,[74.  6.  9.  2.  6.  1.  4.  1.  1. 10. 11. 30. 30.],[74.  6.  9.  2.  6.  1.  4.  3.  1. 10. 11. 30. 30.]
6,sat,4,1,1,1,1,0.44,0.0,0.44,0.12,0.6,100.2,101.45,86.892,87.08,188.53,1,1,0.8477,0.8423,-,[100.   0.   6.   1.   5.   0.   4.   2.   0.   5.   0.  73.  22.],[100.   0.   6.   1.   5.   0.   4.   4.   0.   5.   0.  73.  22.]
7,unknown,4,1,2,1,0,0.32,0.0,0.32,0.12,0.48,100.168,101.72,100.168,100.37,202.09,0,0,0.8477,0.8415,-,,
8,unsat,4,2,2,0,0,0.72,0.0,0.72,0,0.72,6.538,7.25,0,0.0,7.25,0,0,0.8477,0.6769,-,,
9,sat,5,2,2,0,0,0.8,0.0,0.8,0,0.8,1.393,1.92,0,0.0,1.92,1,1,0.8477,0.8006,-,[39.  4. 12.  1.  6. 10.  1.  0.  0. 18.  6. 40. 19.],[39.  4. 12.  1.  6. 10.  1.  4.  0. 18.  6. 40. 19.]
10,sat,6,2,2,0,0,0.76,0.0,0.76,0,0.76,4.776,5.52,0,0.0,5.52,1,1,0.8477,0.7139,-,[53.  2.  9.  1.  5. 10.  4.  2.  1. 11.  1. 80. 40.],[53.  2.  9.  1.  5. 10.  4.  4.  1. 11.  1. 80. 40.]
11,sat,7,2,2,0,0,0.48,0.0,0.48,0,0.48,46.909,47.69,0,0.0,47.69,1,1,0.8477,0.8415,-,[89.  4.  9. 11.  1.  9.  3.  4.  0.  0. 11. 48. 40.],[89.  4.  9. 11.  1.  9.  3.  0.  0.  0. 11. 48. 40.]
12,unsat,7,3,2,0,0,0.68,0.0,0.68,0,0.68,55.939,56.65,0,0.0,56.65,0,0,0.8477,0.6769,-,,
13,unknown,7,3,3,1,0,0.28,0.0,0.28,0.08,0.44,100.047,101.42,100.459,100.69,202.11,0,0,0.8477,0.8432,-,,
14,sat,8,3,3,0,0,0.76,0.0,0.76,0,0.76,6.11,6.8,0,0.0,6.8,1,1,0.8477,0.7139,-,[35.  4. 14.  1.  5. 13.  3.  0.  1. 10. 12. 67.  2.],[35.  4. 14.  1.  5. 13.  3.  4.  1. 10. 12. 67.  2.]
15,unsat,8,4,3,0,0,0.76,0.0,0.76,0,0.76,2.467,3.15,0,0.0,3.15,0,0,0.8477,0.7139,-,,
16,unknown,8,4,4,1,0,0.52,0.0,0.52,0.04,0.6,100.067,100.82,100.411,100.61,201.43,0,0,0.8477,0.8415,-,,
17,unknown,8,4,5,1,0,0.36,0.0,0.36,0.12,0.56,100.146,101.36,100.146,100.35,201.7,0,0,0.8477,0.8432,-,,
18,unknown,8,4,6,1,0,0.28,0.0,0.28,0.12,0.48,100.075,101.56,100.169,100.38,201.94,0,0,0.8477,0.8415,-,,
19,sat,9,4,6,0,0,0.72,0.0,0.72,0,0.72,7.331,8.19,0,0.0,8.19,1,1,0.8477,0.6769,-,[70.  6.  9.  1.  6. 10.  5.  4.  0. 10. 18. 19.  1.],[70.  6.  9.  1.  6. 10.  5.  2.  0. 10. 18. 19.  1.]
20,sat,10,4,6,1,1,0.48,0.0,0.48,0.08,0.6,100.093,101.15,48.634,48.83,149.98,1,1,0.8477,0.8423,-,[89.  6. 11. 11.  0. 13.  1.  0.  0.  1.  0. 81. 39.],[89.  6. 11. 11.  0. 13.  1.  4.  0.  1.  0. 81. 39.]
