Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.1818,0.0,0.1818,0,0.1818,13.63,13.76,0,0.0,13.76,0,0,0.8284,0.7555,-,,
2,unsat,0,2,0,0,0,0.2727,0.0,0.2727,0,0.2727,0.811,1.2,0,0.0,1.2,0,0,0.8284,0.7555,-,,
3,unsat,0,3,0,0,0,0.3636,0.0,0.3636,0,0.3636,1.572,1.84,0,0.0,1.84,0,0,0.8284,0.33,-,,
4,unsat,0,4,0,0,0,0.1818,0.0,0.1818,0,0.1818,8.716,8.96,0,0.0,8.96,0,0,0.8284,0.7555,-,,
5,unsat,0,5,0,0,0,0.2727,0.0,0.2727,0,0.2727,0.946,1.25,0,0.0,1.25,0,0,0.8284,0.7555,-,,
6,unsat,0,6,0,0,0,0.1818,0.0,0.1818,0,0.1818,30.594,30.76,0,0.0,30.76,0,0,0.8284,0.7555,-,,
7,unsat,0,7,0,0,0,0.1818,0.0,0.1818,0,0.1818,23.109,23.69,0,0.0,23.69,0,0,0.8284,0.7555,-,,
8,unsat,0,8,0,0,0,0.3636,0.0,0.3636,0,0.3636,2.916,3.48,0,0.0,3.48,0,0,0.8284,0.33,-,,
9,unsat,0,9,0,0,0,0.2727,0.0,0.2727,0,0.2727,5.206,5.84,0,0.0,5.84,0,0,0.8284,0.7555,-,,
10,unsat,0,10,0,0,0,0.1818,0.0,0.1818,0,0.1818,4.482,5.24,0,0.0,5.24,0,0,0.8284,0.7555,-,,
11,unsat,0,11,0,0,0,0.1818,0.0,0.1818,0,0.1818,34.674,35.29,0,0.0,35.29,0,0,0.8284,0.7555,-,,
12,unsat,0,12,0,0,0,0.3636,0.0,0.3636,0,0.3636,2.569,3.13,0,0.0,3.13,0,0,0.8284,0.33,-,,
13,unsat,0,13,0,0,0,0.1818,0.0,0.1818,0,0.1818,13.17,13.69,0,0.0,13.69,0,0,0.8284,0.7555,-,,
14,unsat,0,14,0,0,0,0.2727,0.0,0.2727,0,0.2727,5.429,6.07,0,0.0,6.07,0,0,0.8284,0.7555,-,,
15,unsat,0,15,0,0,0,0.2727,0.0,0.2727,0,0.2727,1.977,2.61,0,0.0,2.61,0,0,0.8284,0.7555,-,,
16,unsat,0,16,0,0,0,0.1818,0.0,0.1818,0,0.1818,25.459,26.16,0,0.0,26.16,0,0,0.8284,0.7555,-,,
17,unsat,0,17,0,0,0,0.1818,0.0,0.1818,0,0.1818,9.927,10.44,0,0.0,10.44,0,0,0.8284,0.7555,-,,
18,unsat,0,18,0,0,0,0.1818,0.0,0.1818,0,0.1818,32.869,33.45,0,0.0,33.45,0,0,0.8284,0.7555,-,,
19,unsat,0,19,0,0,0,0.2727,0.0,0.2727,0,0.2727,1.318,1.97,0,0.0,1.97,0,0,0.8284,0.7555,-,,
20,unsat,0,20,0,0,0,0.1818,0.0,0.1818,0,0.1818,21.294,21.89,0,0.0,21.89,0,0,0.8284,0.7555,-,,
21,unsat,0,21,0,0,0,0.2727,0.0,0.2727,0,0.2727,3.337,3.98,0,0.0,3.98,0,0,0.8284,0.7555,-,,
22,unsat,0,22,0,0,0,0.1818,0.0,0.1818,0,0.1818,12.503,13.08,0,0.0,13.08,0,0,0.8284,0.7555,-,,
23,unsat,0,23,0,0,0,0.1818,0.0,0.1818,0,0.1818,72.455,73.07,0,0.0,73.07,0,0,0.8284,0.7555,-,,
24,unsat,0,24,0,0,0,0.1818,0.0,0.1818,0,0.1818,22.046,22.64,0,0.0,22.64,0,0,0.8284,0.7555,-,,
25,unsat,0,25,0,0,0,0.3636,0.0,0.3636,0,0.3636,4.531,5.14,0,0.0,5.14,0,0,0.8284,0.33,-,,
26,unsat,0,26,0,0,0,0.0909,0.0,0.0909,0,0.0909,72.438,72.96,0,0.0,72.96,0,0,0.8284,0.7555,-,,
27,unsat,0,27,0,0,0,0.3636,0.0,0.3636,0,0.3636,0.715,0.91,0,0.0,0.91,0,0,0.8284,0.33,-,,
28,unsat,0,28,0,0,0,0.1818,0.0,0.1818,0,0.1818,5.762,5.96,0,0.0,5.96,0,0,0.8284,0.7555,-,,
