Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8431,0.0,0.8431,0,0.8431,8.738,9.75,0,0.0,9.75,0,0,0.8452,0.7603,-,[72.  0.  0. 14.  0.  1.  5.  3.  0. 15. 10. 71. 29.],[72.  0.  0. 14.  0.  1.  5.  2.  1. 15. 10. 71. 29.]
2,unknown,1,0,1,1,0,0.7451,0.0,0.7451,0.0196,0.7647,100.025,101.56,100.347,100.58,202.14,0,0,0.8452,0.7118,-,,
3,sat,2,0,1,0,0,0.8431,0.0,0.8431,0,0.8431,48.63,50.1,0,0.0,50.1,1,1,0.8452,0.8359,-,[80.  6. 14.  1.  0.  9.  5.  3.  1.  0. 19. 91. 39.],[80.  6. 14.  1.  0.  9.  5.  2.  0.  0. 19. 91. 39.]
4,unknown,2,0,2,1,0,0.6863,0.0,0.6863,0.0588,0.7451,100.045,102.5,100.153,100.42,202.92,0,0,0.8452,0.751,-,,
5,unknown,2,0,3,1,0,0.6471,0.0,0.6471,0.0784,0.7255,100.054,103.38,100.187,100.51,203.89,0,0,0.8452,0.8407,-,,
6,sat,3,0,3,0,0,0.8431,0.0,0.8431,0,0.8431,5.751,7.21,0,0.0,7.21,1,1,0.8452,0.8359,-,[83.  6. 15. 11.  0.  3.  3.  1.  0.  9.  9. 61. 37.],[83.  6. 15. 11.  0.  3.  3.  0.  1.  9.  9. 61. 37.]
7,sat,4,0,3,1,1,0.8039,0.0,0.8039,0.0392,0.8431,100.082,101.56,19.157,19.36,120.91,1,1,0.8452,0.7118,-,[69.  3.  9. 14.  5.  1.  5.  4.  1. 10.  0. 50. 19.],[69.  3.  9. 14.  5.  1.  5.  0.  0. 10.  0. 50. 19.]
8,unknown,4,0,4,1,0,0.7843,0.0,0.7843,0.0196,0.8039,100.025,101.19,100.316,100.52,201.71,0,0,0.8452,0.7126,-,,
9,unknown,4,0,5,1,0,0.3922,0.0,0.3922,0.1373,0.5294,100.157,104.93,100.254,100.7,205.63,0,0,0.8452,0.8452,-,,
10,sat,5,0,5,0,0,0.8627,0.0,0.8627,0,0.8627,39.564,40.15,0,0.0,40.15,1,1,0.8452,0.7118,-,[81.  6. 12. 11.  4. 10.  1.  1.  1. 13.  1. 13. 31.],[81.  6. 12. 11.  4. 10.  1.  0.  0. 13.  1. 13. 31.]
11,sat,6,0,5,1,1,0.7647,0.0,0.7647,0.0588,0.8235,100.087,102.01,39.052,39.24,141.26,1,1,0.8452,0.7126,-,[29.  6. 10. 14.  6.  2.  0.  3.  1. 10. 10. 50. 40.],[29.  6. 10. 14.  6.  2.  0.  2.  0. 10. 10. 50. 40.]
12,sat,7,0,5,0,0,0.8235,0.0,0.8235,0,0.8235,15.279,16.36,0,0.0,16.36,1,1,0.8452,0.8216,-,[76.  3. 10. 11.  0.  3.  1.  3.  1.  0. 15. 53. 19.],[76.  3. 10. 11.  0.  3.  1.  1.  0.  0. 15. 53. 19.]
13,sat,8,0,5,0,0,0.7647,0.0,0.7647,0,0.7647,28.14,29.62,0,0.0,29.62,1,1,0.8452,0.8445,-,[82.  1.  1.  1.  3.  6.  5.  1.  1.  0. 19. 21. 25.],[82.  1.  1.  1.  3.  6.  5.  0.  0.  0. 19. 21. 25.]
14,sat,9,0,5,0,0,0.7647,0.0,0.7647,0,0.7647,28.855,30.36,0,0.0,30.36,1,1,0.8452,0.8445,-,[62.  6.  0. 10.  0.  3.  4.  0.  1.  9.  2. 36. 10.],[62.  6.  0. 10.  0.  3.  4.  1.  0.  9.  2. 36. 10.]
15,sat,10,0,5,1,1,0.7843,0.0,0.7843,0.0,0.7843,100.082,101.16,61.843,62.08,163.24,1,1,0.8452,0.8445,-,[70.  0.  1.  5.  0. 10.  0.  2.  1.  1. 10. 21. 39.],[70.  0.  1.  5.  0. 10.  0.  0.  0.  1. 10. 21. 39.]
16,sat,11,0,5,0,0,0.8431,0.0,0.8431,0,0.8431,27.939,28.95,0,0.0,28.95,1,1,0.8452,0.8411,-,[69.  2.  9.  5.  0.  0.  4.  3.  0.  0.  9. 81. 40.],[69.  2.  9.  5.  0.  0.  4.  0.  1.  0.  9. 81. 40.]
17,sat,12,0,5,0,0,0.8235,0.0,0.8235,0,0.8235,87.282,88.31,0,0.0,88.31,1,1,0.8452,0.8407,-,[62.  6. 15. 12.  0. 13.  0.  2.  1.  9. 15. 61. 24.],[62.  6. 15. 12.  0. 13.  0.  4.  0.  9. 15. 61. 24.]
18,unknown,12,0,6,1,0,0.7451,0.0,0.7451,0.0196,0.7647,100.178,101.32,100.064,100.3,201.62,0,0,0.8452,0.7118,-,,
