Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.7711,0.0,0.7711,0.1045,0.9204,100.248,131.99,100.039,100.1,232.09,0,0,0.8486,0.7705,-,,
2,sat,1,0,1,0,0,0.9254,0.0,0.9254,0,0.9254,42.179,45.99,0,0.0,45.99,0,0,0.8486,0.7602,-,[100.   0.   5.  15.   1.  10.   5.   0.   0.  12.   0.  62.  40.],[100.   0.   5.  15.   1.  10.   5.   4.   0.  12.   0.  62.  40.]
3,sat,2,0,1,1,1,0.8856,0.0,0.8856,0.0348,0.9403,100.044,107.36,4.663,4.71,112.07,0,0,0.8486,0.7602,-,[71.  0. 13.  7.  0.  1.  0.  0.  1. 17. 15.  1. 40.],[71.  0. 13.  7.  0.  1.  0.  1.  1. 17. 15.  1. 40.]
4,unknown,2,0,2,1,0,0.3483,0.0,0.3483,0.2189,0.6219,102.682,203.35,100.844,101.19,304.54,0,0,0.8486,0.7584,-,,
5,sat,3,0,2,1,1,0.8905,0.0,0.8905,0.0348,0.9453,100.067,107.66,52.274,52.32,159.98,0,0,0.8486,0.7602,-,[78.  4.  9.  1.  0.  0.  1.  4.  0. 18. 17. 21. 37.],[78.  4.  9.  1.  0.  0.  1.  0.  0. 18. 17. 21. 37.]
6,unknown,3,0,3,1,0,0.5522,0.0,0.5522,0.3383,0.9303,100.632,178.79,100.035,100.08,278.88,0,0,0.8486,0.7708,-,,
7,unknown,3,0,4,1,0,0.5124,0.0,0.5124,0.2886,0.8507,100.051,179.37,100.567,100.68,280.04,0,0,0.8486,0.7577,-,,
8,sat,4,0,4,0,0,0.9303,0.0,0.9303,0,0.9303,24.504,26.11,0,0.0,26.11,0,0,0.8486,0.7602,-,[100.   0.   5.  13.   2.  10.   0.   4.   1.  15.  19.  24.  30.],[100.   0.   5.  13.   2.  10.   0.   0.   1.  15.  19.  24.  30.]
9,sat,5,0,4,0,0,0.8856,0.0,0.8856,0,0.8856,19.273,27.27,0,0.0,27.27,1,1,0.8486,0.7602,-,[30.  6. 15. 10.  6. 12.  0.  4.  1. 11.  9. 31. 10.],[30.  6. 15. 10.  6. 12.  0.  0.  1. 11.  9. 31. 10.]
10,sat,6,0,4,0,0,0.9254,0.005,0.9303,0,0.9303,21.541,26.69,0,0.0,26.69,0,0,0.8486,0.7602,-,[58.  1.  0. 10.  0. 12.  2.  4.  0. 11.  3. 76. 40.],[58.  1.  0. 10.  0. 12.  2.  3.  0. 11.  3. 76. 40.]
11,sat,7,0,4,1,1,0.8358,0.0,0.8358,0.0697,0.9453,100.052,117.52,65.023,65.07,182.59,0,0,0.8486,0.7703,-,[89.  6.  9. 11.  0.  0.  0.  0.  0.  4. 10. 50. 40.],[89.  6.  9. 11.  0.  0.  0.  1.  0.  4. 10. 50. 40.]
12,unknown,7,0,5,1,0,0.806,0.0,0.806,0.0796,0.9104,100.262,114.33,100.028,100.1,214.43,0,0,0.8486,0.7602,-,,
