Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.1304,0.0,0.1304,0,0.1304,7.603,7.85,0,0.0,7.85,0,0,0.8423,0.2445,-,,
2,unsat,0,2,0,0,0,0.5,0.0,0.5,0,0.5,2.623,2.89,0,0.0,2.89,0,0,0.8423,0.2445,-,,
3,unsat,0,3,0,0,0,0.5,0.0,0.5,0,0.5,3.398,3.64,0,0.0,3.64,0,0,0.8423,0.2445,-,,
4,unknown,0,3,1,1,0,0.1087,0.0,0.1087,0.0435,0.2174,100.28,100.85,100.033,100.15,201.0,0,0,0.8423,0.2445,-,,
5,unsat,0,4,1,0,0,0.5,0.0,0.5,0,0.5,1.428,1.67,0,0.0,1.67,0,0,0.8423,0.2445,-,,
6,unsat,0,5,1,0,0,0.1522,0.0,0.1522,0,0.1522,30.877,31.12,0,0.0,31.12,0,0,0.8423,0.2445,-,,
7,unsat,0,6,1,0,0,0.1304,0.0,0.1304,0,0.1304,8.064,8.31,0,0.0,8.31,0,0,0.8423,0.2445,-,,
8,unsat,0,7,1,0,0,0.5,0.0,0.5,0,0.5,1.051,1.28,0,0.0,1.28,0,0,0.8423,0.2445,-,,
9,unsat,0,8,1,0,0,0.5,0.0,0.5,0,0.5,1.503,1.73,0,0.0,1.73,0,0,0.8423,0.2445,-,,
10,unsat,0,9,1,0,0,0.5,0.0,0.5,0,0.5,3.245,3.47,0,0.0,3.47,0,0,0.8423,0.2445,-,,
11,unsat,0,10,1,0,0,0.1304,0.0,0.1304,0,0.1304,25.394,25.64,0,0.0,25.64,0,0,0.8423,0.2445,-,,
12,unsat,0,11,1,0,0,0.5,0.0,0.5,0,0.5,3.354,3.6,0,0.0,3.6,0,0,0.8423,0.2445,-,,
13,unknown,0,11,2,1,0,0.1087,0.0,0.1087,0.0217,0.1957,100.194,100.44,100.024,100.09,200.53,0,0,0.8423,0.2445,-,,
14,unsat,0,12,2,0,0,0.5,0.0,0.5,0,0.5,2.44,2.67,0,0.0,2.67,0,0,0.8423,0.2445,-,,
15,unsat,0,13,2,0,0,0.5,0.0,0.5,0,0.5,1.645,1.88,0,0.0,1.88,0,0,0.8423,0.2445,-,,
16,unsat,0,14,2,0,0,0.1522,0.0,0.1522,0,0.1522,43.388,43.63,0,0.0,43.63,0,0,0.8423,0.2445,-,,
17,unsat,0,15,2,1,1,0.1087,0.0,0.1087,0.0217,0.1957,100.223,100.47,44.39,44.46,144.92,0,0,0.8423,0.2445,-,,
18,unsat,0,16,2,1,1,0.1087,0.0,0.1087,0.0217,0.1957,100.008,100.26,9.648,9.71,109.97,0,0,0.8423,0.2445,-,,
19,unsat,0,17,2,0,0,0.5,0.0,0.5,0,0.5,2.522,2.75,0,0.0,2.75,0,0,0.8423,0.2445,-,,
20,unsat,0,18,2,0,0,0.1522,0.0,0.1522,0,0.1522,25.141,25.38,0,0.0,25.38,0,0,0.8423,0.2445,-,,
21,unsat,0,19,2,0,0,0.5,0.0,0.5,0,0.5,1.415,1.65,0,0.0,1.65,0,0,0.8423,0.2445,-,,
22,unsat,0,20,2,0,0,0.1522,0.0,0.1522,0,0.1522,24.175,24.41,0,0.0,24.41,0,0,0.8423,0.2445,-,,
23,unsat,0,21,2,1,1,0.1304,0.0,0.1304,0.0217,0.2174,100.148,100.39,8.251,8.31,108.7,0,0,0.8423,0.2445,-,,
24,unsat,0,22,2,0,0,0.1304,0.0,0.1304,0,0.1304,47.612,47.92,0,0.0,47.92,0,0,0.8423,0.2445,-,,
25,unsat,0,23,2,0,0,0.5,0.0,0.5,0,0.5,2.662,2.9,0,0.0,2.9,0,0,0.8423,0.2445,-,,
26,unsat,0,24,2,0,0,0.1087,0.0,0.1087,0,0.1087,89.568,89.84,0,0.0,89.84,0,0,0.8423,0.2445,-,,
27,unsat,0,25,2,0,0,0.5,0.0,0.5,0,0.5,4.059,4.29,0,0.0,4.29,0,0,0.8423,0.2445,-,,
28,unsat,0,26,2,0,0,0.1087,0.0,0.1087,0,0.1087,97.307,97.57,0,0.0,97.57,0,0,0.8423,0.2445,-,,
29,unsat,0,27,2,0,0,0.1522,0.0,0.1522,0,0.1522,10.879,11.12,0,0.0,11.12,0,0,0.8423,0.2445,-,,
30,unsat,0,28,2,0,0,0.1304,0.0,0.1304,0,0.1304,36.919,37.16,0,0.0,37.16,0,0,0.8423,0.2445,-,,
31,unsat,0,29,2,0,0,0.1304,0.0,0.1304,0,0.1304,82.056,82.33,0,0.0,82.33,0,0,0.8423,0.2445,-,,
32,unsat,0,30,2,0,0,0.5,0.0,0.5,0,0.5,1.552,1.79,0,0.0,1.79,0,0,0.8423,0.2445,-,,
33,unsat,0,31,2,0,0,0.5,0.0,0.5,0,0.5,3.55,3.79,0,0.0,3.79,0,0,0.8423,0.2445,-,,
34,unsat,0,32,2,0,0,0.1522,0.0,0.1522,0,0.1522,38.044,38.28,0,0.0,38.28,0,0,0.8423,0.2445,-,,
