Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.52,0.0,0.52,0.04,0.6,100.053,100.81,38.255,38.43,139.24,0,0,0.8477,0.755,-,[100.   6.   9.  16.   6.   0.   5.   1.   0.   0.  14.  61.  10.],[100.   6.   9.  16.   6.   0.   5.   1.   1.   0.  14.  61.  10.]
2,unknown,1,0,1,1,0,0.48,0.0,0.48,0.08,0.6,100.06,101.11,100.044,100.19,201.3,0,0,0.8477,0.7555,-,,
3,unsat,1,1,1,0,0,0.76,0.0,0.76,0,0.76,1.103,1.78,0,0.0,1.78,0,0,0.8477,0.7565,-,,
4,unsat,1,2,1,0,0,0.72,0.0,0.72,0,0.72,3.559,4.38,0,0.0,4.38,0,0,0.8477,0.7538,-,,
5,unsat,1,3,1,0,0,0.72,0.0,0.72,0,0.72,3.247,4.09,0,0.0,4.09,0,0,0.8477,0.7538,-,,
6,unsat,1,4,1,0,0,0.72,0.0,0.72,0,0.72,4.786,5.63,0,0.0,5.63,0,0,0.8477,0.7538,-,,
7,unsat,1,5,1,0,0,0.76,0.0,0.76,0,0.76,0.733,1.43,0,0.0,1.43,0,0,0.8477,0.7565,-,,
8,unknown,1,5,2,1,0,0.24,0.0,0.24,0.12,0.4,100.564,102.23,100.229,100.44,202.67,0,0,0.8477,0.7553,-,,
9,unknown,1,5,3,1,0,0.32,0.0,0.32,0.12,0.48,100.112,101.86,100.085,100.27,202.13,0,0,0.8477,0.755,-,,
10,unsat,1,6,3,0,0,0.68,0.0,0.68,0,0.68,16.86,17.76,0,0.0,17.76,0,0,0.8477,0.75,-,,
11,unknown,1,6,4,1,0,0.52,0.0,0.52,0.04,0.6,100.175,100.91,100.041,100.21,201.11,0,0,0.8477,0.755,-,,
12,unsat,1,7,4,0,0,0.76,0.0,0.76,0,0.76,0.93,1.57,0,0.0,1.57,0,0,0.8477,0.7565,-,,
13,unknown,1,7,5,1,0,0.28,0.0,0.28,0.16,0.48,100.063,101.71,100.13,100.31,202.02,0,0,0.8477,0.755,-,,
14,unsat,1,8,5,0,0,0.72,0.0,0.72,0,0.72,4.966,5.64,0,0.0,5.64,0,0,0.8477,0.7565,-,,
15,unknown,1,8,6,1,0,0.24,0.0,0.24,0.12,0.44,100.092,101.64,100.114,100.33,201.96,0,0,0.8477,0.7553,-,,
16,unsat,1,9,6,0,0,0.72,0.0,0.72,0,0.72,4.086,4.77,0,0.0,4.77,0,0,0.8477,0.7538,-,,
17,unsat,1,10,6,0,0,0.76,0.0,0.76,0,0.76,1.017,1.67,0,0.0,1.67,0,0,0.8477,0.7565,-,,
18,unsat,1,11,6,0,0,0.68,0.0,0.68,0,0.68,17.132,18.02,0,0.0,18.02,0,0,0.8477,0.75,-,,
19,unsat,1,12,6,0,0,0.76,0.0,0.76,0,0.76,1.286,1.95,0,0.0,1.95,0,0,0.8477,0.7565,-,,
20,unsat,1,13,6,1,1,0.6,0.0,0.6,0.08,0.72,100.05,100.95,14.614,14.75,115.71,0,0,0.8477,0.7555,-,,
21,unsat,1,14,6,0,0,0.72,0.0,0.72,0,0.72,2.703,3.39,0,0.0,3.39,0,0,0.8477,0.7538,-,,
22,unknown,1,14,7,1,0,0.12,0.0,0.12,0.2,0.4,100.096,101.99,100.224,100.46,202.45,0,0,0.8477,0.7553,-,,
23,unknown,1,14,8,1,0,0.28,0.0,0.28,0.12,0.48,100.055,101.57,100.153,100.34,201.91,0,0,0.8477,0.755,-,,
