Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.1522,0.0,0.1522,0,0.1522,21.241,21.49,0,0.0,21.49,0,0,0.8423,0.2445,-,,
2,unsat,0,2,0,0,0,0.1522,0.0,0.1522,0,0.1522,42.585,42.83,0,0.0,42.83,0,0,0.8423,0.2445,-,,
3,unsat,0,3,0,0,0,0.5,0.0,0.5,0,0.5,3.094,3.32,0,0.0,3.32,0,0,0.8423,0.2445,-,,
4,unsat,0,4,0,0,0,0.5,0.0,0.5,0,0.5,1.542,1.77,0,0.0,1.77,0,0,0.8423,0.2445,-,,
5,unsat,0,5,0,0,0,0.5,0.0,0.5,0,0.5,3.081,3.32,0,0.0,3.32,0,0,0.8423,0.2445,-,,
6,unsat,0,6,0,0,0,0.5,0.0,0.5,0,0.5,8.426,8.66,0,0.0,8.66,0,0,0.8423,0.2445,-,,
7,unsat,0,7,0,0,0,0.5,0.0,0.5,0,0.5,1.368,1.6,0,0.0,1.6,0,0,0.8423,0.2445,-,,
8,unsat,0,8,0,0,0,0.1087,0.0,0.1087,0,0.1087,14.022,14.28,0,0.0,14.28,0,0,0.8423,0.2445,-,,
9,unsat,0,9,0,0,0,0.1304,0.0,0.1304,0,0.1304,18.488,18.75,0,0.0,18.75,0,0,0.8423,0.2445,-,,
10,unsat,0,10,0,0,0,0.5,0.0,0.5,0,0.5,2.406,2.65,0,0.0,2.65,0,0,0.8423,0.2445,-,,
11,unsat,0,11,0,0,0,0.1522,0.0,0.1522,0,0.1522,11.455,11.69,0,0.0,11.69,0,0,0.8423,0.2445,-,,
12,unsat,0,12,0,0,0,0.5,0.0,0.5,0,0.5,1.537,1.77,0,0.0,1.77,0,0,0.8423,0.2445,-,,
13,unsat,0,13,0,0,0,0.1087,0.0,0.1087,0,0.1087,87.948,88.22,0,0.0,88.22,0,0,0.8423,0.2445,-,,
14,unsat,0,14,0,0,0,0.5,0.0,0.5,0,0.5,2.16,2.39,0,0.0,2.39,0,0,0.8423,0.2445,-,,
15,unknown,0,14,1,1,0,0.1087,0.0,0.1087,0.0217,0.1957,100.015,100.27,100.504,100.6,200.87,0,0,0.8423,0.2445,-,,
16,unsat,0,15,1,0,0,0.5,0.0,0.5,0,0.5,2.948,3.22,0,0.0,3.22,0,0,0.8423,0.2445,-,,
17,unsat,0,16,1,0,0,0.5,0.0,0.5,0,0.5,2.927,3.24,0,0.0,3.24,0,0,0.8423,0.2445,-,,
18,unsat,0,17,1,0,0,0.5,0.0,0.5,0,0.5,2.085,2.4,0,0.0,2.4,0,0,0.8423,0.2445,-,,
19,unsat,0,18,1,0,0,0.5,0.0,0.5,0,0.5,5.766,6.09,0,0.0,6.09,0,0,0.8423,0.2445,-,,
20,unsat,0,19,1,0,0,0.5,0.0,0.5,0,0.5,5.17,5.49,0,0.0,5.49,0,0,0.8423,0.2445,-,,
21,unsat,0,20,1,0,0,0.5,0.0,0.5,0,0.5,2.941,3.26,0,0.0,3.26,0,0,0.8423,0.2445,-,,
22,unsat,0,21,1,1,1,0.1087,0.0,0.1087,0.0217,0.1957,100.378,100.72,96.42,96.55,197.26,0,0,0.8423,0.2445,-,,
23,unsat,0,22,1,0,0,0.1087,0.0,0.1087,0,0.1087,19.063,19.31,0,0.0,19.31,0,0,0.8423,0.2445,-,,
24,unsat,0,23,1,0,0,0.5,0.0,0.5,0,0.5,2.294,2.54,0,0.0,2.54,0,0,0.8423,0.2445,-,,
25,unsat,0,24,1,1,1,0.1304,0.0,0.1304,0.0217,0.2174,100.092,100.34,24.889,24.95,125.29,0,0,0.8423,0.2445,-,,
26,unsat,0,25,1,0,0,0.1304,0.0,0.1304,0,0.1304,2.774,3.03,0,0.0,3.03,0,0,0.8423,0.2445,-,,
27,unsat,0,26,1,0,0,0.5,0.0,0.5,0,0.5,3.363,3.59,0,0.0,3.59,0,0,0.8423,0.2445,-,,
28,unsat,0,27,1,0,0,0.1304,0.0,0.1304,0,0.1304,84.147,84.43,0,0.0,84.43,0,0,0.8423,0.2445,-,,
29,unsat,0,28,1,0,0,0.1522,0.0,0.1522,0,0.1522,36.138,36.39,0,0.0,36.39,0,0,0.8423,0.2445,-,,
30,unsat,0,29,1,0,0,0.5,0.0,0.5,0,0.5,2.168,2.4,0,0.0,2.4,0,0,0.8423,0.2445,-,,
31,unsat,0,30,1,0,0,0.1087,0.0,0.1087,0,0.1087,8.861,9.12,0,0.0,9.12,0,0,0.8423,0.2445,-,,
32,unsat,0,31,1,0,0,0.5,0.0,0.5,0,0.5,2.795,3.03,0,0.0,3.03,0,0,0.8423,0.2445,-,,
33,unsat,0,32,1,1,1,0.1087,0.0,0.1087,0.0217,0.1957,100.819,101.1,30.964,31.04,132.13,0,0,0.8423,0.2445,-,,
34,unsat,0,33,1,0,0,0.5,0.0,0.5,0,0.5,1.724,1.98,0,0.0,1.99,0,0,0.8423,0.2445,-,,
35,unsat,0,34,1,0,0,0.1522,0.0,0.1522,0,0.1522,78.333,78.58,0,0.0,78.58,0,0,0.8423,0.2445,-,,
36,unsat,0,35,1,0,0,0.5,0.0,0.5,0,0.5,1.848,2.09,0,0.0,2.09,0,0,0.8423,0.2445,-,,
37,unsat,0,36,1,0,0,0.1522,0.0,0.1522,0,0.1522,16.803,17.06,0,0.0,17.06,0,0,0.8423,0.2445,-,,
38,unsat,0,37,1,0,0,0.5,0.0,0.5,0,0.5,1.794,2.03,0,0.0,2.03,0,0,0.8423,0.2445,-,,
39,unknown,0,37,2,1,0,0.1087,0.0,0.1087,0.0217,0.1957,100.166,100.48,100.232,100.31,200.78,0,0,0.8423,0.2445,-,,
40,unsat,0,38,2,0,0,0.1304,0.0,0.1304,0,0.1304,19.192,19.52,0,0.0,19.52,0,0,0.8423,0.2445,-,,
41,unsat,0,39,2,0,0,0.1087,0.0,0.1087,0,0.1087,27.664,28.0,0,0.0,28.0,0,0,0.8423,0.2445,-,,
42,unsat,0,40,2,0,0,0.5,0.0,0.5,0,0.5,3.58,3.86,0,0.0,3.86,0,0,0.8423,0.2445,-,,
43,unsat,0,41,2,0,0,0.1522,0.0,0.1522,0,0.1522,27.904,28.22,0,0.0,28.22,0,0,0.8423,0.2445,-,,
44,unknown,0,41,3,1,0,0.1087,0.0,0.1087,0.0435,0.2174,100.248,100.59,100.603,746.24,846.83,0,0,0.8423,0.2445,-,,
