Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.7711,0.0,0.7711,0.1244,0.9254,100.062,129.12,100.029,100.09,229.2,0,0,0.8486,0.7555,-,,
2,unknown,0,0,2,1,0,0.5224,0.0,0.5224,0.3532,0.9104,100.128,182.52,100.015,100.08,282.6,0,0,0.8486,0.7555,-,,
3,sat,1,0,2,1,1,0.9104,0.0,0.9104,0.0299,0.9602,100.006,106.04,2.109,2.15,108.19,0,0,0.8486,0.7602,-,[76.  1. 12.  9.  6.  9.  0.  2.  1. 14.  1. 40. 24.],[76.  1. 12.  9.  6.  9.  0.  2.  0. 14.  1. 40. 24.]
4,sat,2,0,2,0,0,0.9104,0.005,0.9154,0,0.9154,50.224,54.27,0,0.0,54.27,0,0,0.8486,0.7602,-,[70.  4. 10. 11.  5.  0.  5.  3.  1. 19.  8. 21. 40.],[70.  4. 10. 11.  5.  0.  5.  3.  0. 19.  8. 21. 40.]
5,sat,3,0,2,0,0,0.9104,0.005,0.9154,0,0.9154,18.535,22.45,0,0.0,22.45,0,0,0.8486,0.7602,-,[81.  0. 15. 16.  0.  9.  1.  4.  0. 15. 10. 26. 22.],[81.  0. 15. 16.  0.  9.  1.  4.  1. 15. 10. 26. 22.]
6,sat,4,0,2,1,1,0.8905,0.0,0.8905,0.0249,0.9353,100.028,106.24,42.261,42.32,148.55,0,0,0.8486,0.7602,-,[82.  1.  7. 16.  0.  1.  5.  1.  1. 10.  0. 22.  0.],[82.  1.  7. 16.  0.  1.  5.  1.  0. 10.  0. 22.  0.]
7,sat,5,0,2,1,1,0.9254,0.005,0.9303,0.01,0.9602,100.029,104.72,0.297,0.33,105.06,0,0,0.8486,0.7602,-,[90.  0.  0. 11.  2.  1.  0.  0.  0. 10.  0. 44. 26.],[90.  0.  0. 11.  2.  1.  0.  0.  1. 10.  0. 44. 26.]
8,unknown,5,0,3,1,0,0.5174,0.0,0.5174,0.2338,0.806,100.321,171.82,100.13,100.23,272.05,0,0,0.8486,0.7602,-,,
9,unknown,5,0,4,1,0,0.5075,0.0,0.5075,0.3333,0.8856,101.579,181.18,100.026,100.1,281.28,0,0,0.8486,0.7555,-,,
10,sat,6,0,4,1,1,0.8706,0.0,0.8706,0.0448,0.9453,100.049,107.83,56.003,56.05,163.88,0,0,0.8486,0.7602,-,[10.  0.  9. 11.  2.  6.  4.  4.  1. 10.  9. 43. 29.],[10.  0.  9. 11.  2.  6.  4.  4.  0. 10.  9. 43. 29.]
11,unknown,6,0,5,1,0,0.7761,0.0,0.7761,0.0896,0.9005,100.044,123.15,100.05,100.13,223.28,0,0,0.8486,0.754,-,,
