Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9369,0.0,0.9568,0,0.9568,0.859,10.36,0,0.0,10.36,0,0,0.8955,0.1312,-,,
2,unsat,0,2,0,0,0,0.9701,0.0,0.9734,0,0.9734,0.121,1.53,0,0.0,1.53,0,0,0.8955,0.1312,-,,
3,unsat,0,3,0,0,0,0.9668,0.0,0.9801,0,0.9801,0.035,1.16,0,0.0,1.16,0,0,0.8955,0.1312,-,,
4,unsat,0,4,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.015,0.5,0,0.0,0.5,0,0,0.8955,0.1312,-,,
5,unsat,0,5,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.019,0.53,0,0.0,0.53,0,0,0.8955,0.1312,-,,
6,unsat,0,6,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.014,0.52,0,0.0,0.52,0,0,0.8955,0.1312,-,,
7,unsat,0,7,0,0,0,0.9701,0.0,0.9801,0,0.9801,0.042,1.42,0,0.0,1.42,0,0,0.8955,0.1312,-,,
8,unsat,0,8,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.022,0.53,0,0.0,0.53,0,0,0.8955,0.1312,-,,
9,unsat,0,9,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.019,0.51,0,0.0,0.51,0,0,0.8955,0.1312,-,,
10,unsat,0,10,0,0,0,0.9767,0.0,0.9801,0,0.9801,0.043,0.95,0,0.0,0.95,0,0,0.8955,0.1312,-,,
11,unsat,0,11,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.016,0.49,0,0.0,0.49,0,0,0.8955,0.1312,-,,
12,unsat,0,12,0,1,1,0.5282,0.0,0.5814,0.3223,0.8904,101.061,311.89,3.441,3.52,315.41,0,0,0.8955,0.1312,-,,
13,unsat,0,13,0,0,0,0.9668,0.0,0.9767,0,0.9767,0.063,1.02,0,0.0,1.02,0,0,0.8955,0.1312,-,,
14,unsat,0,14,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.021,0.56,0,0.0,0.56,0,0,0.8955,0.1312,-,,
15,unsat,0,15,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.04,0.52,0,0.0,0.52,0,0,0.8955,0.1312,-,,
16,unsat,0,16,0,1,1,0.5116,0.0,0.5648,0.309,0.8605,104.433,314.5,31.501,31.61,346.11,0,0,0.8955,0.1312,-,,
17,unsat,0,17,0,0,0,0.9767,0.0,0.9834,0,0.9834,0.022,0.99,0,0.0,0.99,0,0,0.8955,0.1312,-,,
18,unsat,0,18,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.021,0.56,0,0.0,0.56,0,0,0.8955,0.1312,-,,
19,unsat,0,19,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.021,0.52,0,0.0,0.52,0,0,0.8955,0.1312,-,,
20,unsat,0,20,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.03,0.56,0,0.0,0.56,0,0,0.8955,0.1312,-,,
21,unknown,0,20,1,1,0,0.4551,0.0,0.5216,0.1993,0.7143,101.333,315.82,100.39,101.05,416.87,0,0,0.8955,0.1432,-,,
22,unknown,0,20,2,1,0,0.3189,0.0,0.392,0.1395,0.5316,103.391,295.98,102.245,103.88,399.86,0,0,0.8955,0.1312,-,,
23,unsat,0,21,2,0,0,0.9701,0.0,0.9734,0,0.9734,0.127,1.46,0,0.0,1.46,0,0,0.8955,0.1312,-,,
24,unsat,0,22,2,0,0,0.9535,0.0,0.9635,0,0.9635,1.056,6.14,0,0.0,6.14,0,0,0.8955,0.1312,-,,
25,unsat,0,23,2,0,0,0.9801,0.0,0.9834,0,0.9834,0.02,0.54,0,0.0,0.54,0,0,0.8955,0.1312,-,,
26,unsat,0,24,2,0,0,0.9801,0.0,0.9834,0,0.9834,0.021,0.58,0,0.0,0.58,0,0,0.8955,0.1312,-,,
27,unsat,0,25,2,1,1,0.5116,0.0,0.5648,0.2658,0.8206,106.049,326.56,71.16,71.28,397.85,0,0,0.8955,0.1312,-,,
