Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.907,0.0,0.9225,0,0.9225,0.037,1.23,0,0.0,1.23,0,0,0.887,0.1312,-,,
2,unsat,0,2,0,0,0,0.9535,0.0078,0.9535,0,0.9535,3.904,5.13,0,0.0,5.13,0,0,0.887,0.1312,-,,
3,unsat,0,3,0,0,0,0.907,0.0,0.9225,0,0.9225,0.035,0.88,0,0.0,0.88,0,0,0.887,0.1312,-,,
4,unsat,0,4,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.032,0.25,0,0.0,0.25,0,0,0.887,0.1312,-,,
5,unsat,0,5,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.039,0.25,0,0.0,0.25,0,0,0.887,0.1312,-,,
6,sat,1,5,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.063,0.28,0,0.0,0.28,1,1,0.887,0.1331,-,"[ 0.000e+00  2.000e+00  2.000e+00  0.000e+00  0.000e+00  1.000e+00
  0.000e+00  0.000e+00  0.000e+00  4.000e+00  2.405e+03 -3.000e+00
  1.700e+01  4.000e+02  2.000e+00  0.000e+00]","[ 1.000e+00  2.000e+00  2.000e+00  0.000e+00  0.000e+00  1.000e+00
  0.000e+00  0.000e+00  0.000e+00  4.000e+00  2.405e+03 -3.000e+00
  1.700e+01  4.000e+02  2.000e+00  0.000e+00]"
7,unsat,1,6,0,0,0,0.9147,0.0,0.9302,0,0.9302,0.029,1.49,0,0.0,1.49,0,0,0.887,0.1312,-,,
8,unsat,1,7,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.04,0.26,0,0.0,0.26,0,0,0.887,0.1312,-,,
9,unsat,1,8,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.035,0.25,0,0.0,0.25,0,0,0.887,0.1312,-,,
10,sat,2,8,0,0,0,0.9457,0.0,0.9457,0,0.9457,0.056,0.29,0,0.0,0.29,1,1,0.887,0.1331,-,"[ 1.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  1.000e+00  0.000e+00  1.100e+01  0.000e+00  1.702e+03 -2.000e+00
  2.000e+00  3.080e+02  0.000e+00  2.000e+00]","[ 0.000e+00  1.000e+00  0.000e+00  0.000e+00  0.000e+00  0.000e+00
  1.000e+00  0.000e+00  1.100e+01  0.000e+00  1.702e+03 -2.000e+00
  2.000e+00  3.080e+02  0.000e+00  2.000e+00]"
