Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.8218,0.0,0.8218,0.0495,0.8713,100.066,102.42,11.915,12.02,114.44,1,1,0.7467,0.7467,-,"[2.0000e+00 5.5000e+01 2.0000e+00 9.0000e+00 1.5121e+04 1.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 5.5000e+01 2.0000e+00 9.0000e+00 1.5121e+04 1.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
2,unknown,1,0,1,1,0,0.8218,0.0,0.8218,0.0495,0.8713,100.124,102.44,100.016,100.14,202.58,0,0,0.7467,0.7467,-,,
3,sat,2,0,1,1,1,0.8416,0.0,0.8416,0.0297,0.8713,100.042,101.64,12.591,12.72,114.37,1,1,0.7467,0.7467,-,"[2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.9117e+04 0.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.9117e+04 0.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
4,unknown,2,0,2,1,0,0.703,0.0,0.703,0.0594,0.7624,100.534,103.56,100.151,100.37,203.93,0,0,0.7467,0.7467,-,,
5,sat,3,0,2,1,1,0.8218,0.0,0.8218,0.0495,0.8713,100.072,102.54,21.94,22.08,124.62,1,1,0.7467,0.7467,-,"[1.0e+00 2.0e+00 0.0e+00 0.0e+00 1.2e+04 0.0e+00 1.0e+00 4.0e+00 0.0e+00
 2.0e+00 0.0e+00 1.0e+00 0.0e+00 0.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 1.0e+00 1.0e+00]","[1.0e+00 2.0e+00 0.0e+00 0.0e+00 1.2e+04 0.0e+00 1.0e+00 4.0e+00 0.0e+00
 2.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 1.0e+00 0.0e+00 1.0e+00 0.0e+00
 1.0e+00 0.0e+00]"
6,unknown,3,0,3,1,0,0.8218,0.0,0.8218,0.0495,0.8713,100.047,102.49,100.025,100.16,202.65,0,0,0.7467,0.7467,-,,
7,unknown,3,0,4,1,0,0.8218,0.0,0.8218,0.0396,0.8614,100.343,102.31,100.204,100.34,202.65,0,0,0.7467,0.7467,-,,
8,sat,4,0,4,1,1,0.8218,0.0,0.8218,0.0594,0.8812,100.043,102.91,9.668,9.81,112.72,1,1,0.7467,0.7467,-,"[2.0000e+00 4.7000e+01 0.0000e+00 1.0000e+00 1.2766e+04 2.0000e+00
 2.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 4.7000e+01 0.0000e+00 1.0000e+00 1.2766e+04 2.0000e+00
 2.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 0.0000e+00 0.0000e+00
 1.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
9,sat,5,0,4,1,1,0.8218,0.0,0.8218,0.0495,0.8713,100.562,103.05,32.886,33.01,136.07,1,1,0.7467,0.7467,-,"[2.00e+00 0.00e+00 0.00e+00 0.00e+00 1.52e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 2.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 1.00e+00 0.00e+00]","[2.00e+00 0.00e+00 0.00e+00 0.00e+00 1.52e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 1.00e+00 2.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 1.00e+00 1.00e+00]"
10,sat,6,0,4,0,0,0.8416,0.0,0.8416,0,0.8416,76.189,77.78,0,0.0,77.78,1,1,0.7467,0.7467,-,"[2.000e+00 6.200e+01 2.000e+00 9.000e+00 1.728e+04 2.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 1.000e+00 3.000e+00 1.000e+00 1.000e+00 1.000e+00 1.000e+00]","[2.000e+00 6.200e+01 2.000e+00 9.000e+00 1.728e+04 2.000e+00 2.000e+00
 1.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00 2.000e+00
 1.000e+00 3.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00]"
11,unknown,6,0,5,1,0,0.7228,0.0,0.7228,0.0792,0.802,100.034,103.79,100.015,100.2,203.99,0,0,0.7467,0.7467,-,,
12,sat,7,0,5,1,1,0.8416,0.0,0.8416,0.0297,0.8713,100.025,101.57,26.156,26.26,127.83,1,1,0.7467,0.7467,-,"[2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.9895e+04 0.0000e+00
 0.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.9895e+04 0.0000e+00
 0.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
