Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7,0.0,0.7,0,0.7,0.16,0.35,0,0.0,0.35,1,1,0.7067,0.7067,-,"[1.00e+00 0.00e+00 2.00e+00 9.00e+00 1.51e+04 2.00e+00 2.00e+00 1.00e+00
 2.00e+00 1.00e+00 0.00e+00 1.00e+00 2.00e+00 2.00e+00 4.00e+00 3.00e+00
 1.00e+00 0.00e+00 1.00e+00 1.00e+00]","[1.00e+00 0.00e+00 2.00e+00 9.00e+00 1.51e+04 2.00e+00 2.00e+00 1.00e+00
 2.00e+00 1.00e+00 0.00e+00 0.00e+00 2.00e+00 2.00e+00 4.00e+00 3.00e+00
 1.00e+00 0.00e+00 1.00e+00 0.00e+00]"
2,sat,2,0,0,0,0,0.7,0.0,0.7,0,0.7,0.577,0.85,0,0.0,0.85,1,1,0.7067,0.7067,-,"[1.0000e+00 2.0000e+00 1.0000e+00 5.0000e+00 1.2971e+04 1.0000e+00
 2.0000e+00 1.0000e+00 0.0000e+00 3.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 1.0000e+00]","[1.0000e+00 2.0000e+00 1.0000e+00 5.0000e+00 1.2971e+04 1.0000e+00
 2.0000e+00 1.0000e+00 0.0000e+00 3.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00]"
3,sat,3,0,0,0,0,0.7,0.0,0.7,0,0.7,0.69,0.99,0,0.0,0.99,1,1,0.7067,0.7067,-,"[2.0000e+00 0.0000e+00 2.0000e+00 9.0000e+00 1.9113e+04 1.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 0.0000e+00 2.0000e+00 9.0000e+00 1.9113e+04 1.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
4,sat,4,0,0,0,0,0.7,0.0,0.7,0,0.7,0.925,1.12,0,0.0,1.12,1,1,0.7067,0.7067,-,"[0.000e+00 0.000e+00 0.000e+00 2.000e+00 1.594e+03 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 4.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00
 1.000e+00 2.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00]","[0.000e+00 0.000e+00 0.000e+00 2.000e+00 1.594e+03 0.000e+00 0.000e+00
 4.000e+00 0.000e+00 4.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 1.000e+00 2.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00]"
5,sat,5,0,0,0,0,0.7,0.0,0.7,0,0.7,0.6,0.92,0,0.0,0.92,1,1,0.7067,0.7067,-,"[2.0000e+00 8.0000e+00 2.0000e+00 8.0000e+00 1.2099e+04 0.0000e+00
 2.0000e+00 1.0000e+00 1.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00]","[2.0000e+00 8.0000e+00 2.0000e+00 8.0000e+00 1.2099e+04 0.0000e+00
 2.0000e+00 1.0000e+00 1.0000e+00 2.0000e+00 0.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00]"
6,sat,6,0,0,0,0,0.7,0.0,0.7,0,0.7,0.585,0.84,0,0.0,0.84,1,1,0.7067,0.7067,-,"[2.000e+00 0.000e+00 0.000e+00 9.000e+00 9.599e+03 2.000e+00 0.000e+00
 1.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 2.000e+00 2.000e+00
 4.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00]","[2.000e+00 0.000e+00 0.000e+00 9.000e+00 9.599e+03 2.000e+00 0.000e+00
 1.000e+00 0.000e+00 4.000e+00 2.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 0.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00]"
7,sat,7,0,0,0,0,0.7,0.0,0.7,0,0.7,0.645,0.94,0,0.0,0.94,1,1,0.7067,0.7067,-,"[2.000e+00 0.000e+00 1.000e+00 8.000e+00 9.899e+03 0.000e+00 0.000e+00
 1.000e+00 1.000e+00 3.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.000e+00 2.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00]","[2.000e+00 0.000e+00 1.000e+00 8.000e+00 9.899e+03 0.000e+00 0.000e+00
 1.000e+00 1.000e+00 3.000e+00 2.000e+00 1.000e+00 0.000e+00 2.000e+00
 1.000e+00 2.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00]"
8,sat,8,0,0,0,0,0.7,0.0,0.7,0,0.7,0.291,0.66,0,0.0,0.66,1,1,0.7067,0.7067,-,"[1.00e+00 0.00e+00 1.00e+00 9.00e+00 1.27e+04 2.00e+00 1.00e+00 1.00e+00
 2.00e+00 1.00e+00 0.00e+00 1.00e+00 1.00e+00 2.00e+00 4.00e+00 3.00e+00
 1.00e+00 0.00e+00 1.00e+00 1.00e+00]","[1.00e+00 0.00e+00 1.00e+00 9.00e+00 1.27e+04 2.00e+00 1.00e+00 1.00e+00
 2.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 2.00e+00 4.00e+00 3.00e+00
 1.00e+00 0.00e+00 1.00e+00 0.00e+00]"
9,sat,9,0,0,0,0,0.7,0.0,0.7,0,0.7,0.186,0.46,0,0.0,0.46,1,1,0.7067,0.7067,-,"[1.00e+00 0.00e+00 2.00e+00 9.00e+00 1.52e+04 2.00e+00 2.00e+00 1.00e+00
 2.00e+00 1.00e+00 0.00e+00 1.00e+00 2.00e+00 2.00e+00 4.00e+00 3.00e+00
 1.00e+00 0.00e+00 1.00e+00 1.00e+00]","[1.00e+00 0.00e+00 2.00e+00 9.00e+00 1.52e+04 2.00e+00 2.00e+00 1.00e+00
 2.00e+00 1.00e+00 0.00e+00 0.00e+00 2.00e+00 2.00e+00 4.00e+00 3.00e+00
 1.00e+00 0.00e+00 1.00e+00 0.00e+00]"
10,sat,10,0,0,0,0,0.7,0.0,0.7,0,0.7,0.923,1.16,0,0.0,1.16,1,1,0.7067,0.7067,-,"[2.0000e+00 1.0000e+00 2.0000e+00 5.0000e+00 1.7224e+04 2.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 1.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 3.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 1.0000e+00 2.0000e+00 5.0000e+00 1.7224e+04 2.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 1.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 3.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
11,sat,11,0,0,0,0,0.7,0.0,0.7,0,0.7,0.954,1.26,0,0.0,1.26,1,1,0.7067,0.7067,-,"[2.000e+00 6.600e+01 0.000e+00 6.000e+00 2.505e+03 0.000e+00 2.000e+00
 4.000e+00 1.000e+00 3.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00
 1.000e+00 3.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00]","[2.000e+00 6.600e+01 0.000e+00 6.000e+00 2.505e+03 0.000e+00 2.000e+00
 4.000e+00 1.000e+00 3.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00
 1.000e+00 3.000e+00 2.000e+00 1.000e+00 1.000e+00 0.000e+00]"
12,unsat,11,1,0,0,0,0.7,0.0,0.7,0,0.7,0.653,0.87,0,0.0,0.87,0,0,0.7067,0.7067,-,,
13,sat,12,1,0,0,0,0.7,0.0,0.7,0,0.7,0.548,0.82,0,0.0,0.82,1,1,0.7067,0.7067,-,"[0.000e+00 4.000e+00 1.000e+00 1.000e+00 3.236e+03 0.000e+00 0.000e+00
 1.000e+00 2.000e+00 1.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00
 2.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00]","[0.000e+00 4.000e+00 1.000e+00 1.000e+00 3.236e+03 0.000e+00 0.000e+00
 1.000e+00 2.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00]"
14,sat,13,1,0,0,0,0.7,0.0,0.7,0,0.7,0.826,1.08,0,0.0,1.08,1,1,0.7067,0.7067,-,"[2.0000e+00 0.0000e+00 2.0000e+00 8.0000e+00 1.8788e+04 1.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 1.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 0.0000e+00 2.0000e+00 8.0000e+00 1.8788e+04 1.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 1.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
