Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.616,0.0,0.616,0.04,0.688,100.298,100.64,100.048,100.2,200.84,0,0,0.6933,0.6933,-,,
2,unknown,0,0,2,1,0,0.624,0.0,0.624,0.032,0.688,100.764,101.12,100.587,100.74,201.86,0,0,0.6933,0.6933,-,,
3,unknown,0,0,3,1,0,0.624,0.0,0.624,0.032,0.688,100.072,100.41,100.116,100.27,200.68,0,0,0.6933,0.6933,-,,
4,unknown,0,0,4,1,0,0.616,0.0,0.616,0.04,0.688,100.862,101.23,100.415,100.57,201.79,0,0,0.6933,0.6933,-,,
5,unknown,0,0,5,1,0,0.552,0.0,0.552,0.064,0.664,100.017,101.2,100.824,101.0,202.2,0,0,0.6933,0.6933,-,,
6,unknown,0,0,6,1,0,0.616,0.0,0.616,0.04,0.688,100.027,100.38,101.11,101.27,201.65,0,0,0.6933,0.6933,-,,
7,unknown,0,0,7,1,0,0.624,0.0,0.624,0.032,0.688,100.418,100.77,100.013,100.18,200.95,0,0,0.6933,0.6933,-,,
8,unknown,0,0,8,1,0,0.616,0.0,0.616,0.04,0.688,100.041,100.42,100.53,100.68,201.1,0,0,0.6933,0.6933,-,,
9,unsat,0,1,8,0,0,0.616,0.0,0.616,0,0.616,0.05,0.42,0,0.0,0.42,0,0,0.6933,0.6933,-,,
10,unknown,0,1,9,1,0,0.616,0.0,0.616,0.04,0.688,100.329,100.68,100.063,100.21,200.89,0,0,0.6933,0.6933,-,,
