Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.531,1.07,0,0.0,1.07,0,0,0.832,0.2445,-,,
2,unsat,0,2,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.613,1.14,0,0.0,1.14,0,0,0.832,0.2445,-,,
3,sat,1,2,0,0,0,0.0769,0.0,0.0769,0,0.0769,4.445,5.19,0,0.0,5.19,1,1,0.832,0.832,-,[86.  5.  0. 11.  5. 10.  5.  4.  1.  0. 10. 80. 23.],[86.  5.  0. 11.  5. 10.  5.  2.  0.  0. 10. 80. 23.]
4,unsat,1,3,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.351,0.92,0,0.0,0.92,0,0,0.832,0.2445,-,,
5,sat,2,3,0,0,0,0.0,0.0,0.0,0,0.0,8.005,8.78,0,0.0,8.78,1,1,0.832,0.832,-,[22.  1.  9.  2.  2.  6.  5.  3.  1.  0. 10. 60. 20.],[22.  1.  9.  2.  2.  6.  5.  1.  0.  0. 10. 60. 20.]
6,sat,3,3,0,0,0,0.0,0.0,0.0,0,0.0,46.719,47.44,0,0.0,47.44,1,1,0.832,0.832,-,[ 10.   0.   0.  11.   5.   0.   0.   1.   0.   0.  19. 100.  40.],[ 10.   0.   0.  11.   5.   0.   0.   3.   1.   0.  19. 100.  40.]
7,unsat,3,4,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.574,1.16,0,0.0,1.16,0,0,0.832,0.2445,-,,
8,unsat,3,5,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.345,0.89,0,0.0,0.89,0,0,0.832,0.2445,-,,
9,sat,4,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,10.124,10.79,0,0.0,10.79,1,1,0.832,0.832,-,[57.  6.  5.  2.  3.  7.  0.  1.  1.  0. 15. 72. 24.],[57.  6.  5.  2.  3.  7.  0.  4.  0.  0. 15. 72. 24.]
10,sat,5,5,0,0,0,0.2308,0.0,0.2308,0,0.2308,4.076,4.84,0,0.0,4.84,1,1,0.832,0.2445,-,[20.  0.  0.  1.  0.  0.  1.  4.  1. 11. 19. 50.  0.],[20.  0.  0.  1.  0.  0.  1.  0.  0. 11. 19. 50.  0.]
11,unsat,5,6,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.528,1.04,0,0.0,1.04,0,0,0.832,0.2445,-,,
12,unsat,5,7,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.625,1.14,0,0.0,1.14,0,0,0.832,0.2445,-,,
13,unsat,5,8,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.359,0.94,0,0.0,0.94,0,0,0.832,0.2445,-,,
14,unsat,5,9,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.423,0.94,0,0.0,0.94,0,0,0.832,0.2445,-,,
15,sat,6,9,0,0,0,0.0769,0.0,0.0769,0,0.0769,6.201,6.83,0,0.0,6.83,1,1,0.832,0.832,-,[39.  6.  0. 11.  4. 12.  0.  3.  1.  0. 13. 74. 40.],[39.  6.  0. 11.  4. 12.  0.  0.  0.  0. 13. 74. 40.]
16,unsat,6,10,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.48,1.01,0,0.0,1.01,0,0,0.832,0.2445,-,,
17,unsat,6,11,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.623,1.15,0,0.0,1.15,0,0,0.832,0.2445,-,,
18,sat,7,11,0,0,0,0.0769,0.0,0.0769,0,0.0769,7.59,8.31,0,0.0,8.31,1,1,0.832,0.832,-,[11.  6.  3. 11.  1. 10.  2.  2.  1.  0.  0. 33. 14.],[11.  6.  3. 11.  1. 10.  2.  0.  0.  0.  0. 33. 14.]
19,sat,8,11,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.634,3.24,0,0.0,3.24,1,1,0.832,0.832,-,[72.  5.  9. 11.  6.  2.  0.  3.  1.  1. 10. 93. 30.],[72.  5.  9. 11.  6.  2.  0.  4.  0.  1. 10. 93. 30.]
20,sat,9,11,0,0,0,0.0769,0.0,0.0769,0,0.0769,6.908,7.5,0,0.0,7.5,1,1,0.832,0.832,-,[100.   6.   9.  14.   4.   4.   1.   4.   0.   0.   0.  56.  39.],[100.   6.   9.  14.   4.   4.   1.   2.   1.   0.   0.  56.  39.]
21,sat,10,11,0,0,0,0.2308,0.0,0.2308,0,0.2308,1.769,2.42,0,0.0,2.42,1,1,0.832,0.2445,-,[ 21.   0.   0.  11.   0.   2.   0.   4.   1.  10.  15. 100.  10.],[ 21.   0.   0.  11.   0.   2.   0.   2.   0.  10.  15. 100.  10.]
