Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8235,0.0,0.8235,0,0.8235,7.444,7.81,0,0.0,7.81,1,1,0.8452,0.7118,-,[73.  0.  0.  5.  0.  1.  3.  2.  1. 10. 15. 71. 25.],[73.  0.  0.  5.  0.  1.  3.  0.  0. 10. 15. 71. 25.]
2,sat,2,0,0,0,0,0.8627,0.0,0.8627,0,0.8627,1.993,2.13,0,0.0,2.13,1,1,0.8452,0.7118,-,[98.  6. 12.  9.  6. 10.  1.  4.  1. 17. 10. 30. 40.],[98.  6. 12.  9.  6. 10.  1.  3.  0. 17. 10. 30. 40.]
3,sat,3,0,0,0,0,0.8431,0.0,0.8431,0,0.8431,10.431,10.77,0,0.0,10.77,1,1,0.8452,0.8216,-,[81.  6.  0. 11.  3. 12.  2.  0.  1.  0. 10. 75. 27.],[81.  6.  0. 11.  3. 12.  2.  4.  0.  0. 10. 75. 27.]
4,sat,4,0,0,0,0,0.8039,0.0,0.8039,0,0.8039,26.871,27.22,0,0.0,27.22,1,1,0.8452,0.7118,-,[89.  5. 13. 11.  2. 13.  1.  3.  0. 10.  0. 12. 12.],[89.  5. 13. 11.  2. 13.  1.  4.  1. 10.  0. 12. 12.]
5,sat,5,0,0,1,1,0.7059,0.0,0.7059,0.0588,0.7647,100.184,100.77,47.992,48.05,148.82,1,1,0.8452,0.8417,-,[20.  3.  0.  3.  4.  0.  0.  4.  0.  9. 19. 51. 29.],[20.  3.  0.  3.  4.  0.  0.  2.  1.  9. 19. 51. 29.]
6,sat,6,0,0,0,0,0.7255,0.0,0.7255,0,0.7255,42.307,42.67,0,0.0,42.67,1,1,0.8452,0.8417,-,[ 10.   5.   3.  11.   0.   0.   5.   0.   1.   9.  18. 100.  40.],[ 10.   5.   3.  11.   0.   0.   5.   1.   0.   9.  18. 100.  40.]
7,unknown,6,0,1,1,0,0.6667,0.0,0.6667,0.0588,0.7255,100.044,100.54,100.034,100.1,200.64,0,0,0.8452,0.7126,-,,
8,sat,7,0,1,0,0,0.7647,0.0,0.7647,0,0.7647,25.219,25.47,0,0.0,25.47,1,1,0.8452,0.7126,-,[34.  3. 14. 11.  6.  7.  0.  1.  1. 10.  0. 20. 40.],[34.  3. 14. 11.  6.  7.  0.  0.  0. 10.  0. 20. 40.]
9,sat,8,0,1,0,0,0.8039,0.0,0.8039,0,0.8039,4.012,4.27,0,0.0,4.27,1,1,0.8452,0.8407,-,[51.  5.  6.  9.  0.  6.  1.  3.  0.  9. 19. 71. 25.],[51.  5.  6.  9.  0.  6.  1.  4.  1.  9. 19. 71. 25.]
10,unknown,8,0,2,1,0,0.6078,0.0,0.6078,0.0784,0.6863,100.272,100.84,100.255,100.32,201.17,0,0,0.8452,0.7126,-,,
