Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.5,0.0,0.5,0,0.5,6.375,6.67,0,0.0,6.67,0,0,0.8423,0.2445,-,,
2,unsat,0,2,0,0,0,0.5,0.0,0.5,0,0.5,4.279,4.69,0,0.0,4.69,0,0,0.8423,0.2445,-,,
3,unknown,0,2,1,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.712,100.98,100.009,100.09,201.07,0,0,0.8423,0.5765,-,,
4,unsat,0,3,1,0,0,0.5,0.0,0.5,0,0.5,9.254,9.6,0,0.0,9.6,0,0,0.8423,0.2445,-,,
5,unknown,0,3,2,1,0,0.1087,0.0,0.1087,0.0217,0.1304,100.858,101.2,100.145,100.26,201.46,0,0,0.8423,0.8423,-,,
6,unknown,0,3,3,1,0,0.1087,0.0,0.1087,0.0435,0.1522,100.066,100.46,100.417,100.52,200.98,0,0,0.8423,0.781,-,,
7,unsat,0,4,3,0,0,0.5,0.0,0.5,0,0.5,2.841,3.2,0,0.0,3.2,0,0,0.8423,0.2445,-,,
8,unsat,0,5,3,0,0,0.5,0.0,0.5,0,0.5,9.788,10.27,0,0.0,10.27,0,0,0.8423,0.2445,-,,
9,unknown,0,5,4,1,0,0.1304,0.0,0.1304,0.0435,0.1739,100.321,100.72,100.014,100.11,200.83,0,0,0.8423,0.5765,-,,
10,unsat,0,6,4,0,0,0.5,0.0,0.5,0,0.5,9.827,10.22,0,0.0,10.22,0,0,0.8423,0.2445,-,,
11,unsat,0,7,4,0,0,0.5,0.0,0.5,0,0.5,7.467,7.86,0,0.0,7.86,0,0,0.8423,0.2445,-,,
12,unsat,0,8,4,0,0,0.5,0.0,0.5,0,0.5,3.403,3.79,0,0.0,3.79,0,0,0.8423,0.2445,-,,
13,unsat,0,9,4,0,0,0.5,0.0,0.5,0,0.5,11.995,12.36,0,0.0,12.36,0,0,0.8423,0.2445,-,,
14,unsat,0,10,4,0,0,0.5,0.0,0.5,0,0.5,4.219,4.58,0,0.0,4.58,0,0,0.8423,0.2445,-,,
15,unknown,0,10,5,1,0,0.1087,0.0,0.1087,0.0435,0.1522,100.299,100.76,100.201,100.31,201.06,0,0,0.8423,0.781,-,,
16,unsat,0,11,5,0,0,0.5,0.0,0.5,0,0.5,6.446,6.88,0,0.0,6.88,0,0,0.8423,0.2445,-,,
17,unsat,0,12,5,0,0,0.5,0.0,0.5,0,0.5,4.645,5.01,0,0.0,5.01,0,0,0.8423,0.2445,-,,
18,unknown,0,12,6,1,0,0.1304,0.0,0.1304,0.0217,0.1522,100.028,100.4,100.065,100.17,200.56,0,0,0.8423,0.781,-,,
19,unknown,0,12,7,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.081,100.45,100.094,100.18,200.63,0,0,0.8423,0.5765,-,,
20,unknown,0,12,8,1,0,0.1304,0.0,0.1304,0.0435,0.1739,100.06,100.45,100.016,100.1,200.55,0,0,0.8423,0.5765,-,,
21,unsat,0,13,8,0,0,0.5,0.0,0.5,0,0.5,6.339,6.7,0,0.0,6.7,0,0,0.8423,0.2445,-,,
22,unknown,0,13,9,1,0,0.1522,0.0,0.1522,0.0217,0.1739,100.171,100.53,100.506,100.58,201.11,0,0,0.8423,0.5765,-,,
