Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.76,0.0,0.76,0,0.76,1.324,1.51,0,0.0,1.51,1,1,0.8477,0.7139,-,[70.  6.  8.  4.  6.  0.  5.  1.  0. 10. 11. 80. 20.],[70.  6.  8.  4.  6.  0.  5.  0.  1. 10. 11. 80. 20.]
2,sat,2,0,0,0,0,0.76,0.0,0.76,0,0.76,0.964,1.15,0,0.0,1.15,1,1,0.8477,0.7139,-,[93.  6. 10.  1.  6. 10.  5.  1.  1. 10. 11. 30. 40.],[93.  6. 10.  1.  6. 10.  5.  0.  0. 10. 11. 30. 40.]
3,sat,3,0,0,0,0,0.52,0.0,0.52,0,0.52,85.013,85.26,0,0.0,85.26,1,1,0.8477,0.8414,-,[81.  6.  9. 11.  2. 12.  5.  4.  0.  0. 19. 71. 20.],[81.  6.  9. 11.  2. 12.  5.  3.  1.  0. 19. 71. 20.]
4,unsat,3,1,0,0,0,0.72,0.0,0.72,0,0.72,1.657,1.87,0,0.0,1.87,0,0,0.8477,0.6769,-,,
5,unknown,3,1,1,1,0,0.24,0.0,0.24,0.16,0.4,100.03,100.5,100.007,100.06,200.57,0,0,0.8477,0.8443,-,,
6,unknown,3,1,2,1,0,0.4,0.0,0.4,0.08,0.48,100.056,100.35,100.04,100.1,200.44,0,0,0.8477,0.8443,-,,
7,unsat,3,2,2,0,0,0.72,0.0,0.72,0,0.72,1.614,1.84,0,0.0,1.84,0,0,0.8477,0.6769,-,,
8,unsat,3,3,2,0,0,0.64,0.0,0.64,0,0.64,16.013,16.25,0,0.0,16.25,0,0,0.8477,0.7415,-,,
9,unknown,3,3,3,1,0,0.32,0.0,0.32,0.12,0.44,100.208,100.6,100.061,100.13,200.73,0,0,0.8477,0.8414,-,,
10,sat,4,3,3,0,0,0.72,0.0,0.72,0,0.72,1.992,2.22,0,0.0,2.22,1,1,0.8477,0.6769,-,[29.  4.  1.  1.  0.  3.  4.  4.  1. 19. 10. 41.  0.],[29.  4.  1.  1.  0.  3.  4.  3.  0. 19. 10. 41.  0.]
11,unsat,4,4,3,0,0,0.68,0.0,0.68,0,0.68,6.753,6.98,0,0.0,6.98,0,0,0.8477,0.7415,-,,
12,unsat,4,5,3,0,0,0.64,0.0,0.64,0,0.64,23.947,24.14,0,0.0,24.14,0,0,0.8477,0.7415,-,,
13,sat,5,5,3,0,0,0.72,0.0,0.72,0,0.72,3.446,3.66,0,0.0,3.66,1,1,0.8477,0.6769,-,[70.  6. 14.  6.  0.  0.  5.  4.  0. 10.  8.  1. 10.],[70.  6. 14.  6.  0.  0.  5.  2.  1. 10.  8.  1. 10.]
14,sat,6,5,3,0,0,0.76,0.0,0.76,0,0.76,0.538,0.72,0,0.0,0.72,1,1,0.8477,0.7139,-,[100.   6.  14.   1.   0.   6.   4.   4.   0.  10.  11.  51.  20.],[100.   6.  14.   1.   0.   6.   4.   3.   1.  10.  11.  51.  20.]
15,sat,7,5,3,0,0,0.4,0.0,0.4,0,0.4,45.733,46.1,0,0.0,46.1,1,1,0.8477,0.8443,-,[30.  6.  9. 11.  1. 10.  5.  4.  0.  0. 10. 75. 40.],[30.  6.  9. 11.  1. 10.  5.  0.  1.  0. 10. 75. 40.]
16,unsat,7,6,3,0,0,0.68,0.0,0.68,0,0.68,11.017,11.25,0,0.0,11.25,0,0,0.8477,0.7415,-,,
17,sat,8,6,3,0,0,0.76,0.0,0.76,0,0.76,0.929,1.09,0,0.0,1.09,1,1,0.8477,0.7139,-,[100.   4.   3.   1.   0.  10.   5.   4.   0.  14.   3.  11.  10.],[100.   4.   3.   1.   0.  10.   5.   3.   1.  14.   3.  11.  10.]
18,unknown,8,6,4,1,0,0.24,0.0,0.24,0.16,0.4,100.061,100.54,100.056,100.11,200.65,0,0,0.8477,0.8443,-,,
19,sat,9,6,4,0,0,0.52,0.0,0.52,0,0.52,46.614,46.83,0,0.0,46.83,1,1,0.8477,0.8414,-,[70.  3.  2. 11.  4.  0.  5.  1.  0.  0. 10. 91. 30.],[70.  3.  2. 11.  4.  0.  5.  0.  1.  0. 10. 91. 30.]
20,unknown,9,6,5,1,0,0.48,0.0,0.48,0.04,0.52,100.031,100.26,100.012,100.06,200.32,0,0,0.8477,0.8414,-,,
21,unsat,9,7,5,0,0,0.76,0.0,0.76,0,0.76,0.592,0.75,0,0.0,0.75,0,0,0.8477,0.7139,-,,
22,unknown,9,7,6,1,0,0.48,0.0,0.48,0.04,0.52,100.024,100.25,100.016,100.06,200.31,0,0,0.8477,0.8414,-,,
23,sat,10,7,6,0,0,0.76,0.0,0.76,0,0.76,0.608,0.76,0,0.0,0.76,1,1,0.8477,0.7139,-,[53.  6. 14.  2.  0.  9.  4.  4.  1. 19.  7. 41. 33.],[53.  6. 14.  2.  0.  9.  4.  3.  0. 19.  7. 41. 33.]
