Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7,0.0,0.7,0,0.7,0.126,0.62,0,0.0,0.63,1,1,0.7067,1.0,-,"[0.000e+00 2.500e+01 0.000e+00 0.000e+00 1.136e+03 1.000e+00 0.000e+00
 4.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 1.000e+00 0.000e+00
 2.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00]","[0.000e+00 2.500e+01 0.000e+00 0.000e+00 1.136e+03 1.000e+00 0.000e+00
 4.000e+00 0.000e+00 4.000e+00 2.000e+00 1.000e+00 1.000e+00 0.000e+00
 2.000e+00 0.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00]"
2,sat,2,0,0,0,0,0.7,0.0,0.7,0,0.7,0.042,0.23,0,0.0,0.23,0,0,0.7067,0.406,-,"[0.000e+00 4.000e+00 1.000e+00 9.000e+00 2.716e+03 0.000e+00 0.000e+00
 3.000e+00 1.000e+00 2.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 4.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00]","[0.000e+00 4.000e+00 1.000e+00 9.000e+00 2.716e+03 0.000e+00 0.000e+00
 3.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00 2.000e+00
 4.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00]"
3,sat,3,0,0,0,0,0.7,0.0,0.7,0,0.7,0.048,0.22,0,0.0,0.22,0,0,0.7067,0.836,-,"[2.000e+00 5.200e+01 0.000e+00 1.000e+00 1.724e+03 0.000e+00 2.000e+00
 3.000e+00 0.000e+00 3.000e+00 0.000e+00 0.000e+00 0.000e+00 2.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00]","[2.000e+00 5.200e+01 0.000e+00 1.000e+00 1.724e+03 0.000e+00 2.000e+00
 3.000e+00 0.000e+00 3.000e+00 0.000e+00 1.000e+00 0.000e+00 2.000e+00
 4.000e+00 3.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00]"
4,unsat,3,1,0,0,0,0.7,0.0,0.7,0,0.7,0.023,0.19,0,0.0,0.19,0,0,0.7067,0.629,-,,
5,unsat,3,2,0,0,0,0.7,0.0,0.7,0,0.7,0.022,0.2,0,0.0,0.2,0,0,0.7067,0.712,-,,
6,unsat,3,3,0,0,0,0.7,0.0,0.7,0,0.7,0.02,0.19,0,0.0,0.19,0,0,0.7067,1.0,-,,
7,unsat,3,4,0,0,0,0.7,0.0,0.7,0,0.7,0.021,0.19,0,0.0,0.19,0,0,0.7067,0.894,-,,
8,unsat,3,5,0,0,0,0.7,0.0,0.7,0,0.7,0.022,0.21,0,0.0,0.21,0,0,0.7067,0.686,-,,
9,unsat,3,6,0,0,0,0.7,0.0,0.7,0,0.7,0.025,0.18,0,0.0,0.18,0,0,0.7067,0.898,-,,
10,sat,4,6,0,0,0,0.7,0.0,0.7,0,0.7,0.06,0.21,0,0.0,0.21,0,0,0.7067,0.33,-,"[0.0e+00 0.0e+00 2.0e+00 9.0e+00 3.4e+03 2.0e+00 2.0e+00 1.0e+00 2.0e+00
 2.0e+00 1.0e+00 0.0e+00 2.0e+00 2.0e+00 2.0e+00 3.0e+00 2.0e+00 0.0e+00
 1.0e+00 1.0e+00]","[0.0e+00 0.0e+00 2.0e+00 9.0e+00 3.4e+03 2.0e+00 2.0e+00 1.0e+00 2.0e+00
 2.0e+00 1.0e+00 1.0e+00 2.0e+00 2.0e+00 2.0e+00 3.0e+00 2.0e+00 0.0e+00
 1.0e+00 0.0e+00]"
