Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.6863,0.0,0.6863,0.0588,0.7451,100.044,100.51,84.183,84.24,184.76,1,1,0.8452,0.8417,-,[17.  6. 14. 13.  6. 11.  2.  4.  0.  0. 19. 43. 21.],[17.  6. 14. 13.  6. 11.  2.  0.  1.  0. 19. 43. 21.]
2,sat,2,0,0,1,1,0.6471,0.0,0.6471,0.1176,0.7647,100.082,101.03,8.386,8.44,109.48,1,1,0.8452,0.8379,-,[10.  4.  0. 11.  0. 13.  1.  4.  0.  0. 10. 67. 15.],[10.  4.  0. 11.  0. 13.  1.  3.  1.  0. 10. 67. 15.]
3,unknown,2,0,1,1,0,0.549,0.0,0.549,0.0588,0.6078,100.036,100.65,100.019,100.1,200.75,0,0,0.8452,0.7126,-,,
4,sat,3,0,1,0,0,0.8627,0.0,0.8627,0,0.8627,26.281,26.42,0,0.0,26.42,1,1,0.8452,0.7118,-,[76.  6. 15. 11.  1.  1.  0.  2.  0. 13. 11. 56. 26.],[76.  6. 15. 11.  1.  1.  0.  1.  1. 13. 11. 56. 26.]
5,sat,4,0,1,0,0,0.8627,0.0,0.8627,0,0.8627,4.839,4.99,0,0.0,4.99,1,1,0.8452,0.7118,-,[75.  6.  4. 11.  6. 10.  0.  4.  1. 16. 10. 81. 38.],[75.  6.  4. 11.  6. 10.  0.  0.  0. 16. 10. 81. 38.]
6,sat,5,0,1,0,0,0.8235,0.0,0.8235,0,0.8235,3.706,3.96,0,0.0,3.96,1,1,0.8452,0.8398,-,[100.   6.  10.   2.   0.   6.   5.   0.   0.   6.   1.  32.  40.],[100.   6.  10.   2.   0.   6.   5.   1.   1.   6.   1.  32.  40.]
7,sat,6,0,1,0,0,0.7059,0.0,0.7059,0,0.7059,22.487,23.15,0,0.0,23.15,1,1,0.8452,0.7342,-,[22.  0.  9.  2.  0. 10.  5.  0.  1. 10. 19. 21. 39.],[22.  0.  9.  2.  0. 10.  5.  2.  0. 10. 19. 21. 39.]
8,unknown,6,0,2,1,0,0.3922,0.0,0.3922,0.0588,0.451,100.008,100.66,100.062,100.18,200.84,0,0,0.8452,0.8445,-,,
9,sat,7,0,2,0,0,0.8039,0.0,0.8039,0,0.8039,26.22,26.37,0,0.0,26.37,1,1,0.8452,0.8445,-,[60.  0.  2.  8.  5.  0.  4.  1.  0.  0.  9. 51. 39.],[60.  0.  2.  8.  5.  0.  4.  0.  1.  0.  9. 51. 39.]
10,sat,8,0,2,0,0,0.7843,0.0,0.7843,0,0.7843,50.17,50.43,0,0.0,50.43,1,1,0.8452,0.7118,-,[100.   5.  14.  12.   6.  11.   3.   4.   0.  10.  10.  30.   9.],[100.   5.  14.  12.   6.  11.   3.   3.   1.  10.  10.  30.   9.]
11,sat,9,0,2,0,0,0.8039,0.0,0.8039,0,0.8039,10.195,10.45,0,0.0,10.45,1,1,0.8452,0.8445,-,[40.  6. 12.  1.  0. 11.  4.  1.  1.  5. 15. 51. 39.],[40.  6. 12.  1.  0. 11.  4.  0.  0.  5. 15. 51. 39.]
12,sat,10,0,2,0,0,0.8039,0.0,0.8039,0,0.8039,6.237,6.59,0,0.0,6.59,1,1,0.8452,0.8417,-,[33.  0. 10. 12.  6. 13.  0.  4.  1.  0.  5. 71. 38.],[33.  0. 10. 12.  6. 13.  0.  0.  0.  0.  5. 71. 38.]
