Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.84,0.0,0.84,0,0.84,0.061,0.16,0,0.0,0.16,0,0,0.8524,0.2445,-,,
2,unsat,0,2,0,0,0,0.84,0.0,0.84,0,0.84,0.072,0.17,0,0.0,0.17,0,0,0.8524,0.2445,-,,
3,sat,1,2,0,0,0,0.64,0.0,0.64,0,0.64,7.892,8.1,0,0.0,8.1,0,0,0.8524,0.8278,-,[37.  6.  0. 11.  5. 10.  4.  4.  1.  0. 11. 71.  1.],[37.  6.  0. 11.  5. 10.  4.  0.  0.  0. 11. 71.  1.]
4,sat,2,2,0,1,1,0.4,0.0,0.4,0.2,0.64,100.091,100.4,54.011,54.04,154.44,0,0,0.8524,0.8358,-,[69.  6. 14.  1.  0. 11.  4.  0.  0.  1.  9. 40. 21.],[69.  6. 14.  1.  0. 11.  4.  4.  1.  1.  9. 40. 21.]
5,unknown,2,2,1,1,0,0.32,0.0,0.32,0.16,0.52,100.017,100.3,100.027,100.07,200.37,0,0,0.8524,0.8367,-,,
6,unsat,2,3,1,0,0,0.8,0.0,0.8,0,0.8,0.324,0.46,0,0.0,0.46,0,0,0.8524,0.2445,-,,
7,unsat,2,4,1,0,0,0.76,0.0,0.76,0,0.76,2.08,2.19,0,0.0,2.19,0,0,0.8524,0.2445,-,,
8,unsat,2,5,1,0,0,0.84,0.0,0.84,0,0.84,0.06,0.16,0,0.0,0.16,0,0,0.8524,0.2445,-,,
9,sat,3,5,1,1,1,0.36,0.0,0.36,0.24,0.64,100.017,100.36,70.966,71.0,171.36,0,0,0.8524,0.8358,-,[53.  4.  9.  5.  1.  9.  5.  1.  0.  0.  9. 40. 32.],[53.  4.  9.  5.  1.  9.  5.  4.  1.  0.  9. 40. 32.]
10,sat,4,5,1,0,0,0.48,0.0,0.48,0,0.48,62.986,63.23,0,0.0,63.23,0,0,0.8524,0.8358,-,[100.   5.   4.   5.   6.  10.   5.   4.   0.   0.  10.  60.  40.],[100.   5.   4.   5.   6.  10.   5.   2.   1.   0.  10.  60.  40.]
11,unsat,4,6,1,0,0,0.84,0.0,0.84,0,0.84,0.074,0.19,0,0.0,0.19,0,0,0.8524,0.2445,-,,
12,sat,5,6,1,1,1,0.48,0.0,0.48,0.12,0.64,100.094,100.33,34.083,34.11,134.44,0,0,0.8524,0.8358,-,[40.  2. 10. 11.  6. 10.  0.  1.  0.  1.  0. 34. 18.],[40.  2. 10. 11.  6. 10.  0.  2.  1.  1.  0. 34. 18.]
13,sat,6,6,1,0,0,0.52,0.0,0.52,0,0.52,18.866,19.14,0,0.0,19.14,0,0,0.8524,0.8358,-,[88.  0.  1.  1.  0. 10.  2.  1.  1.  0. 19. 81. 40.],[88.  0.  1.  1.  0. 10.  2.  0.  0.  0. 19. 81. 40.]
14,unsat,6,7,1,0,0,0.84,0.0,0.84,0,0.84,0.053,0.16,0,0.0,0.16,0,0,0.8524,0.2445,-,,
15,unsat,6,8,1,0,0,0.8,0.0,0.8,0,0.8,0.225,0.37,0,0.0,0.37,0,0,0.8524,0.2445,-,,
16,unsat,6,9,1,0,0,0.8,0.0,0.8,0,0.8,0.384,0.53,0,0.0,0.53,0,0,0.8524,0.2445,-,,
17,unsat,6,10,1,0,0,0.84,0.0,0.84,0,0.84,0.084,0.19,0,0.0,0.19,0,0,0.8524,0.2445,-,,
18,unknown,6,10,2,1,0,0.44,0.0,0.44,0.12,0.6,100.013,100.38,100.019,100.05,200.44,0,0,0.8524,0.8358,-,,
19,sat,7,10,2,1,1,0.4,0.0,0.4,0.16,0.6,100.11,100.38,97.832,97.87,198.25,0,0,0.8524,0.8287,-,[29.  0.  0.  1.  1.  9.  0.  1.  1.  0. 11. 32. 24.],[29.  0.  0.  1.  1.  9.  0.  0.  0.  0. 11. 32. 24.]
20,sat,8,10,2,0,0,0.44,0.0,0.44,0,0.44,31.962,32.32,0,0.0,32.32,1,1,0.8524,0.8246,-,[60.  2.  9. 12.  0. 12.  5.  4.  0.  1. 13.  9. 40.],[60.  2.  9. 12.  0. 12.  5.  3.  1.  1. 13.  9. 40.]
21,unsat,8,11,2,0,0,0.8,0.0,0.8,0,0.8,0.568,0.68,0,0.0,0.68,0,0,0.8524,0.2445,-,,
22,unsat,8,12,2,0,0,0.84,0.0,0.84,0,0.84,0.064,0.16,0,0.0,0.16,0,0,0.8524,0.2445,-,,
23,unknown,8,12,3,1,0,0.32,0.0,0.32,0.16,0.52,100.012,100.3,100.129,100.17,200.47,0,0,0.8524,0.8367,-,,
24,unsat,8,13,3,0,0,0.84,0.0,0.84,0,0.84,0.049,0.15,0,0.0,0.15,0,0,0.8524,0.2445,-,,
25,unsat,8,14,3,0,0,0.8,0.0,0.8,0,0.8,0.091,0.22,0,0.0,0.22,0,0,0.8524,0.2445,-,,
26,unsat,8,15,3,0,0,0.8,0.0,0.8,0,0.8,0.338,0.48,0,0.0,0.48,0,0,0.8524,0.2445,-,,
27,unknown,8,15,4,1,0,0.32,0.0,0.32,0.24,0.6,100.065,100.44,100.006,100.04,200.48,0,0,0.8524,0.8246,-,,
