Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.6337,0.0,0.6337,0.0693,0.8812,100.02,103.4,100.065,100.22,203.62,0,0,0.7467,0.6933,-,,
2,sat,1,0,1,0,0,0.8416,0.0,0.8416,0,0.8416,1.849,3.72,0,0.0,3.72,0,0,0.7467,0.6933,-,"[2.00e+00 5.20e+01 2.00e+00 6.00e+00 1.86e+04 2.00e+00 2.00e+00 1.00e+00
 0.00e+00 2.00e+00 1.00e+00 1.00e+00 0.00e+00 0.00e+00 4.00e+00 1.00e+00
 2.00e+00 1.00e+00 1.00e+00 1.00e+00]","[2.00e+00 5.20e+01 2.00e+00 6.00e+00 1.86e+04 2.00e+00 2.00e+00 1.00e+00
 0.00e+00 2.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 4.00e+00 1.00e+00
 2.00e+00 1.00e+00 1.00e+00 0.00e+00]"
3,unknown,1,0,2,1,0,0.8119,0.0,0.8119,0.0099,0.9208,100.039,101.55,100.446,100.55,202.1,0,0,0.7467,0.6933,-,,
4,unsat,1,1,2,0,0,0.8218,0.0,0.8218,0,0.8218,5.513,7.35,0,0.0,7.35,0,0,0.7467,0.6933,-,,
5,unsat,1,2,2,0,0,0.8218,0.0,0.8218,0,0.8218,49.091,51.42,0,0.0,51.42,0,0,0.7467,0.6933,-,,
6,unknown,1,2,3,1,0,0.802,0.0,0.802,0.0396,0.9208,100.075,101.91,100.013,100.1,202.01,0,0,0.7467,0.6933,-,,
7,unknown,1,2,4,1,0,0.802,0.0,0.802,0.0396,0.9208,100.095,102.42,100.048,100.2,202.62,0,0,0.7467,0.6933,-,,
8,unsat,1,3,4,0,0,0.8218,0.0,0.8218,0,0.8218,70.528,74.99,0,0.0,74.99,0,0,0.7467,0.6933,-,,
9,sat,2,3,4,0,0,0.8416,0.0,0.8416,0,0.8416,3.252,5.32,0,0.0,5.32,0,0,0.7467,0.6933,-,"[2.0000e+00 4.4000e+01 2.0000e+00 7.0000e+00 1.6982e+04 0.0000e+00
 1.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00
 0.0000e+00 0.0000e+00 3.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 4.4000e+01 2.0000e+00 7.0000e+00 1.6982e+04 0.0000e+00
 1.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00 3.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00]"
10,unsat,2,4,4,0,0,0.8218,0.0,0.8218,0,0.8218,52.099,56.73,0,0.0,56.73,0,0,0.7467,0.6933,-,,
11,sat,3,4,4,0,0,0.8416,0.0,0.8416,0,0.8416,2.321,4.67,0,0.0,4.67,0,0,0.7467,0.6933,-,"[2.0000e+00 5.2000e+01 2.0000e+00 3.0000e+00 1.8099e+04 0.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 3.0000e+00 1.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 5.2000e+01 2.0000e+00 3.0000e+00 1.8099e+04 0.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 3.0000e+00 1.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
12,unsat,3,5,4,0,0,0.8218,0.0,0.8218,0,0.8218,18.882,22.29,0,0.0,22.29,0,0,0.7467,0.6933,-,,
13,sat,4,5,4,0,0,0.8416,0.0,0.8416,0,0.8416,10.244,12.47,0,0.0,12.47,0,0,0.7467,0.6933,-,"[2.0000e+00 4.6000e+01 0.0000e+00 0.0000e+00 1.7099e+04 0.0000e+00
 1.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 4.6000e+01 0.0000e+00 0.0000e+00 1.7099e+04 0.0000e+00
 1.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
14,sat,5,5,4,0,0,0.8317,0.0,0.8317,0,0.8317,14.068,17.14,0,0.0,17.14,0,0,0.7467,0.6933,-,"[0.0000e+00 2.7000e+01 1.0000e+00 7.0000e+00 1.5599e+04 1.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 2.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00]","[0.0000e+00 2.7000e+01 1.0000e+00 7.0000e+00 1.5599e+04 1.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 2.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 0.0000e+00]"
15,unknown,5,5,5,1,0,0.7129,0.0,0.7129,0.0594,0.8812,100.041,104.25,100.023,100.2,204.45,0,0,0.7467,0.6933,-,,
16,unknown,5,5,6,1,0,0.7624,0.0,0.7624,0.0693,0.9109,100.037,104.75,100.016,100.19,204.94,0,0,0.7467,0.6933,-,,
17,sat,6,5,6,0,0,0.8416,0.0,0.8416,0,0.8416,2.802,4.96,0,0.0,4.96,1,1,0.7467,0.6933,-,"[1.0000e+00 4.0000e+00 1.0000e+00 9.0000e+00 1.7978e+04 1.0000e+00
 2.0000e+00 4.0000e+00 2.0000e+00 2.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[1.0000e+00 4.0000e+00 1.0000e+00 9.0000e+00 1.7978e+04 1.0000e+00
 2.0000e+00 4.0000e+00 2.0000e+00 2.0000e+00 2.0000e+00 0.0000e+00
 0.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00]"
18,unknown,6,5,7,1,0,0.7921,0.0,0.7921,0.0495,0.9307,100.024,103.29,100.036,100.15,203.44,0,0,0.7467,0.6933,-,,
19,unknown,6,5,8,1,0,0.7129,0.0,0.7129,0.0594,0.8812,100.009,103.72,100.051,100.16,203.88,0,0,0.7467,0.6933,-,,
