Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.44,0.0,0.44,0.096,0.688,100.389,105.58,100.349,100.64,206.22,0,0,0.6933,0.6933,-,,
2,unknown,0,0,2,1,0,0.624,0.0,0.624,0.032,0.688,100.147,100.67,102.648,102.9,203.56,0,0,0.6933,0.6933,-,,
3,unknown,0,0,3,1,0,0.616,0.0,0.616,0.032,0.688,100.066,100.78,101.665,102.08,202.86,0,0,0.6933,0.6933,-,,
4,unknown,0,0,4,1,0,0.616,0.0,0.616,0.04,0.688,101.7,103.18,100.08,100.4,203.59,0,0,0.6933,0.6933,-,,
5,unknown,0,0,5,1,0,0.616,0.0,0.616,0.04,0.688,100.388,101.5,100.152,100.65,202.15,0,0,0.6933,0.6933,-,,
6,unknown,0,0,6,1,0,0.616,0.0,0.616,0.024,0.688,102.842,104.3,100.104,100.45,204.74,0,0,0.6933,0.6933,-,,
7,unknown,0,0,7,1,0,0.616,0.0,0.616,0.024,0.688,107.581,108.15,103.136,103.38,211.53,0,0,0.6933,0.6933,-,,
8,unknown,0,0,8,1,0,0.616,0.0,0.616,0.04,0.688,100.021,100.6,101.475,101.79,202.39,0,0,0.6933,0.6933,-,,
9,unknown,0,0,9,1,0,0.624,0.0,0.624,0.032,0.688,100.076,100.59,101.725,101.98,202.57,0,0,0.6933,0.6933,-,,
1,unknown,0,0,1,1,0,0.616,0.0,0.616,0.04,0.688,103.27,103.93,101.136,101.41,205.34,0,0,0.6933,0.6933,-,,
2,unknown,0,0,2,1,0,0.624,0.0,0.624,0.032,0.688,101.471,101.99,100.187,100.48,202.47,0,0,0.6933,0.6933,-,,
3,unknown,0,0,3,1,0,0.384,0.0,0.384,0.088,0.688,102.815,109.36,100.48,100.78,210.13,0,0,0.6933,0.6933,-,,
4,unknown,0,0,4,1,0,0.616,0.0,0.616,0.04,0.688,100.081,100.73,100.103,100.39,201.12,0,0,0.6933,0.6933,-,,
5,unknown,0,0,5,1,0,0.624,0.0,0.624,0.032,0.688,100.017,100.62,103.016,103.29,203.92,0,0,0.6933,0.6933,-,,
6,unknown,0,0,6,1,0,0.624,0.0,0.624,0.032,0.688,100.174,100.77,100.474,100.76,201.53,0,0,0.6933,0.6933,-,,
7,unknown,0,0,7,1,0,0.624,0.0,0.624,0.032,0.688,104.431,104.99,100.53,100.79,205.78,0,0,0.6933,0.6933,-,,
8,unknown,0,0,8,1,0,0.616,0.0,0.616,0.032,0.688,100.611,101.22,100.073,100.37,201.58,0,0,0.6933,0.6933,-,,
9,unknown,0,0,9,1,0,0.616,0.0,0.616,0.04,0.688,100.155,100.83,100.087,100.38,201.21,0,0,0.6933,0.6933,-,,
