Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.6667,0.0,0.6667,0.0392,0.8039,100.06,100.65,100.04,100.13,200.78,0,0,0.7267,0.7133,-,,
2,unsat,0,1,1,0,0,0.7843,0.0,0.7843,0,0.7843,2.203,2.88,0,0.0,2.88,0,0,0.7267,0.7133,-,,
3,sat,1,1,1,0,0,0.7255,0.0,0.7255,0,0.7255,64.081,66.17,0,0.0,66.17,0,0,0.7267,0.7133,-,"[1.000e+00 8.000e+01 2.000e+00 0.000e+00 5.605e+03 1.000e+00 2.000e+00
 4.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 2.000e+00 0.000e+00
 4.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00]","[1.000e+00 8.000e+01 2.000e+00 0.000e+00 5.605e+03 1.000e+00 2.000e+00
 4.000e+00 0.000e+00 4.000e+00 2.000e+00 1.000e+00 2.000e+00 0.000e+00
 4.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.000e+00]"
4,sat,2,1,1,0,0,0.7843,0.0,0.7843,0,0.7843,2.069,3.3,0,0.0,3.3,0,0,0.7267,0.7133,-,"[2.0000e+00 0.0000e+00 2.0000e+00 0.0000e+00 1.1318e+04 1.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00
 1.0000e+00 2.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 0.0000e+00 2.0000e+00 0.0000e+00 1.1318e+04 1.0000e+00
 0.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00
 1.0000e+00 2.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00]"
5,sat,3,1,1,0,0,0.8039,0.0,0.8039,0,0.8039,1.787,2.24,0,0.0,2.24,0,0,0.7267,0.7133,-,"[0.000e+00 2.300e+01 0.000e+00 7.000e+00 8.919e+03 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 4.000e+00 0.000e+00 1.000e+00 2.000e+00 2.000e+00
 1.000e+00 3.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00]","[0.000e+00 2.300e+01 0.000e+00 7.000e+00 8.919e+03 2.000e+00 2.000e+00
 1.000e+00 2.000e+00 4.000e+00 0.000e+00 0.000e+00 2.000e+00 2.000e+00
 1.000e+00 3.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00]"
6,sat,4,1,1,0,0,0.7255,0.0,0.7255,0,0.7255,28.155,29.38,0,0.0,29.38,0,0,0.7267,0.7133,-,"[1.000e+00 8.000e+01 2.000e+00 3.000e+00 4.941e+03 1.000e+00 0.000e+00
 2.000e+00 0.000e+00 4.000e+00 2.000e+00 0.000e+00 0.000e+00 2.000e+00
 1.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00]","[1.000e+00 8.000e+01 2.000e+00 3.000e+00 4.941e+03 1.000e+00 0.000e+00
 2.000e+00 0.000e+00 4.000e+00 2.000e+00 1.000e+00 0.000e+00 2.000e+00
 1.000e+00 1.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00]"
7,sat,5,1,1,0,0,0.7255,0.0,0.7255,0,0.7255,26.774,27.79,0,0.0,27.79,0,0,0.7267,0.7133,-,"[0.000e+00 7.400e+01 0.000e+00 0.000e+00 4.823e+03 2.000e+00 1.000e+00
 4.000e+00 0.000e+00 3.000e+00 1.000e+00 0.000e+00 2.000e+00 0.000e+00
 4.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 1.000e+00]","[0.000e+00 7.400e+01 0.000e+00 0.000e+00 4.823e+03 2.000e+00 1.000e+00
 4.000e+00 0.000e+00 3.000e+00 1.000e+00 1.000e+00 2.000e+00 0.000e+00
 4.000e+00 1.000e+00 1.000e+00 0.000e+00 1.000e+00 0.000e+00]"
8,sat,6,1,1,0,0,0.7843,0.0,0.7843,0,0.7843,2.436,3.04,0,0.0,3.04,0,0,0.7267,0.7133,-,"[2.000e+00 4.400e+01 0.000e+00 0.000e+00 8.189e+03 1.000e+00 2.000e+00
 1.000e+00 1.000e+00 2.000e+00 2.000e+00 0.000e+00 0.000e+00 1.000e+00
 2.000e+00 3.000e+00 2.000e+00 0.000e+00 1.000e+00 1.000e+00]","[2.000e+00 4.400e+01 0.000e+00 0.000e+00 8.189e+03 1.000e+00 2.000e+00
 1.000e+00 1.000e+00 2.000e+00 2.000e+00 1.000e+00 0.000e+00 1.000e+00
 2.000e+00 3.000e+00 2.000e+00 0.000e+00 1.000e+00 0.000e+00]"
9,unsat,6,2,1,0,0,0.7843,0.0,0.7843,0,0.7843,1.729,2.34,0,0.0,2.34,0,0,0.7267,0.7133,-,,
10,sat,7,2,1,0,0,0.7843,0.0,0.7843,0,0.7843,0.699,1.3,0,0.0,1.3,0,0,0.7267,0.7133,-,"[2.000e+00 0.000e+00 0.000e+00 3.000e+00 8.699e+03 0.000e+00 0.000e+00
 2.000e+00 0.000e+00 4.000e+00 0.000e+00 1.000e+00 0.000e+00 0.000e+00
 3.000e+00 1.000e+00 2.000e+00 0.000e+00 1.000e+00 1.000e+00]","[2.000e+00 0.000e+00 0.000e+00 3.000e+00 8.699e+03 0.000e+00 0.000e+00
 2.000e+00 0.000e+00 4.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 3.000e+00 1.000e+00 2.000e+00 0.000e+00 1.000e+00 0.000e+00]"
