Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,1,1,0.2381,0.0,0.2381,0.0952,0.4286,100.068,100.86,97.752,97.89,198.75,0,0,0.8452,0.7555,-,,
2,unsat,0,2,0,0,0,0.381,0.0476,0.4286,0,0.4286,14.126,14.82,0,0.0,14.82,0,0,0.8452,0.4319,-,,
3,unknown,0,2,1,1,0,0.1905,0.0,0.1905,0.0476,0.2381,100.173,100.9,100.464,100.64,201.54,0,0,0.8452,0.8421,-,,
4,unknown,0,2,2,1,0,0.381,0.0,0.381,0.0,0.381,100.068,100.61,100.995,101.14,201.75,0,0,0.8452,0.3884,-,,
5,unsat,0,3,2,0,0,0.381,0.0476,0.4286,0,0.4286,10.87,11.56,0,0.0,11.56,0,0,0.8452,0.4279,-,,
6,sat,1,3,2,1,1,0.2381,0.0,0.2381,0.0952,0.3333,100.164,101.04,63.707,63.89,164.93,1,1,0.8452,0.8421,-,[34.  6.  8.  1.  3.  0.  4.  4.  0.  0. 19. 72. 40.],[34.  6.  8.  1.  3.  0.  4.  3.  1.  0. 19. 72. 40.]
7,sat,2,3,2,1,1,0.1905,0.0,0.1905,0.1429,0.3333,100.386,101.3,23.839,24.01,125.31,1,1,0.8452,0.8421,-,[59.  6. 15.  1.  4.  9.  0.  4.  1.  1.  9. 59. 29.],[59.  6. 15.  1.  4.  9.  0.  0.  0.  1.  9. 59. 29.]
8,unknown,2,3,3,1,0,0.2381,0.0,0.2381,0.0952,0.3333,100.095,100.93,100.098,100.36,201.29,0,0,0.8452,0.7289,-,,
9,sat,3,3,3,1,1,0.2857,0.0,0.2857,0.0476,0.3333,100.188,100.93,15.43,15.6,116.53,1,1,0.8452,0.8421,-,[60.  0.  0.  4.  2. 12.  0.  1.  1.  0. 10. 72.  0.],[60.  0.  0.  4.  2. 12.  0.  0.  0.  0. 10. 72.  0.]
10,sat,4,3,3,1,1,0.2857,0.0,0.2857,0.0476,0.3333,100.32,101.03,27.682,27.86,128.89,1,1,0.8452,0.8421,-,[61.  4.  5. 11.  3.  9.  0.  1.  1.  0. 10. 38. 40.],[61.  4.  5. 11.  3.  9.  0.  0.  0.  0. 10. 38. 40.]
11,unknown,4,3,4,1,0,0.381,0.0,0.381,0.0,0.381,100.095,100.86,100.337,100.51,201.37,0,0,0.8452,0.4458,-,,
12,unsat,4,4,4,1,1,0.381,0.0,0.381,0.0476,0.4286,100.135,101.09,42.672,42.8,143.89,0,0,0.8452,0.3405,-,,
13,sat,5,4,4,1,1,0.2857,0.0,0.2857,0.0476,0.3333,100.222,100.91,29.114,29.31,130.22,1,1,0.8452,0.8421,-,[100.   0.  15.   7.   5.   7.   5.   3.   0.   0.  13.  33.  16.],[100.   0.  15.   7.   5.   7.   5.   2.   1.   0.  13.  33.  16.]
