Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.536,0.0,0.536,0.144,0.728,105.821,256.74,100.646,104.76,361.5,0,0,0.8485,0.2445,-,,
2,unknown,0,0,2,1,0,0.776,0.0,0.776,0.032,0.808,106.489,154.1,100.087,100.37,254.48,0,0,0.8485,0.2445,-,,
3,unknown,0,0,3,1,0,0.312,0.0,0.312,0.224,0.536,112.177,145.21,101.192,102.14,247.35,0,0,0.8485,0.8243,-,,
4,unsat,0,1,3,1,1,0.576,0.0,0.576,0.168,0.744,100.244,111.6,0.174,0.63,112.23,0,0,0.8485,0.2445,-,,
5,unsat,0,2,3,1,1,0.784,0.0,0.784,0.016,0.8,100.118,103.81,63.964,64.27,168.07,0,0,0.8485,0.2445,-,,
6,unknown,0,2,4,1,0,0.416,0.0,0.416,0.176,0.592,116.228,141.71,100.528,101.29,243.01,0,0,0.8485,0.8488,-,,
7,unknown,0,2,5,1,0,0.408,0.0,0.408,0.176,0.584,101.075,128.57,100.828,101.61,230.18,0,0,0.8485,0.8227,-,,
8,unknown,0,2,6,1,0,0.48,0.0,0.48,0.088,0.568,101.246,118.83,102.582,103.43,222.26,0,0,0.8485,0.8489,-,,
