Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9406,0.0,0.9406,0,0.9406,0.043,0.53,0,0.0,0.53,0,0,0.847,0.7555,-,,
2,unsat,0,2,0,0,0,0.9307,0.0,0.9307,0,0.9307,25.63,26.92,0,0.0,26.92,0,0,0.847,0.8079,-,,
3,unknown,0,2,1,1,0,0.8119,0.0,0.8119,0.0495,0.8614,100.099,107.01,100.199,100.44,207.46,0,0,0.847,0.8471,-,,
4,unknown,0,2,2,1,0,0.5248,0.0,0.5248,0.0792,0.604,100.175,107.43,100.342,100.97,208.4,0,0,0.847,0.8079,-,,
5,unknown,0,2,3,1,0,0.8812,0.0,0.8812,0.0099,0.8911,100.07,102.11,100.031,100.23,202.33,0,0,0.847,0.8079,-,,
6,sat,1,2,3,0,0,0.901,0.0,0.901,0,0.901,42.697,45.41,0,0.0,45.41,1,1,0.847,0.8448,-,[30.  0.  9.  1.  0.  0.  5.  4.  1.  2. 10. 74. 40.],[30.  0.  9.  1.  0.  0.  5.  3.  0.  2. 10. 74. 40.]
7,sat,2,2,3,1,1,0.9109,0.0,0.9109,0.0297,0.9406,100.073,102.72,42.849,42.99,145.71,1,1,0.847,0.8451,-,[51.  2. 13. 10.  0.  0.  1.  3.  0.  1.  0. 51. 29.],[51.  2. 13. 10.  0.  0.  1.  4.  1.  1.  0. 51. 29.]
8,unknown,2,2,4,1,0,0.8812,0.0,0.8812,0.0297,0.9109,100.072,103.48,100.161,100.33,203.81,0,0,0.847,0.8448,-,,
9,sat,3,2,4,1,1,0.8911,0.0,0.8911,0.0297,0.9208,100.33,103.8,13.765,13.93,117.73,1,1,0.847,0.8451,-,[66.  4.  7.  3.  0. 13.  5.  1.  1.  0. 15. 72.  2.],[66.  4.  7.  3.  0. 13.  5.  0.  0.  0. 15. 72.  2.]
10,sat,4,2,4,0,0,0.9307,0.0,0.9307,0,0.9307,77.272,77.84,0,0.0,77.84,1,1,0.847,0.8471,-,[60.  6.  9. 16.  1.  0.  1.  4.  1.  0. 10. 31. 40.],[60.  6.  9. 16.  1.  0.  1.  2.  0.  0. 10. 31. 40.]
11,unsat,4,3,4,1,1,0.8911,0.0,0.8911,0.0297,0.9208,100.082,102.8,48.68,48.83,151.63,0,0,0.847,0.8079,-,,
12,unknown,4,3,5,1,0,0.8317,0.0,0.8317,0.0099,0.8416,100.078,102.14,100.214,100.49,202.63,0,0,0.847,0.8079,-,,
13,sat,5,3,5,0,0,0.9109,0.0,0.9109,0,0.9109,22.623,24.58,0,0.0,24.58,1,1,0.847,0.8451,-,[100.   1.  14.   3.   0.   1.   0.   1.   1.   1.  19.  31.  10.],[100.   1.  14.   3.   0.   1.   0.   0.   0.   1.  19.  31.  10.]
14,unknown,5,3,6,1,0,0.6238,0.0,0.6238,0.1188,0.7426,100.629,113.38,100.121,100.55,213.93,0,0,0.847,0.847,-,,
