Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.8416,0.0,0.8416,0,0.8416,86.118,86.99,0,0.0,86.99,1,1,0.7467,1.0,-,"[2.0000e+00 6.7000e+01 2.0000e+00 9.0000e+00 1.7399e+04 2.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 6.7000e+01 2.0000e+00 9.0000e+00 1.7399e+04 2.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 0.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 1.0000e+00 2.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]"
2,unknown,1,0,1,1,0,0.7624,0.0,0.7624,0.0495,0.8119,100.1,102.19,100.275,100.37,202.57,0,0,0.7467,1.0,-,,
3,unknown,1,0,2,1,0,0.1287,0.0,0.1287,0.1485,0.2772,100.322,118.61,100.061,101.6,220.21,0,0,0.7467,1.0,-,,
4,unknown,1,0,3,1,0,0.6832,0.0,0.6832,0.0891,0.7723,100.07,113.44,101.662,102.17,215.61,0,0,0.7467,1.0,-,,
5,unknown,1,0,4,1,0,0.7921,0.0,0.7921,0.0495,0.8416,100.094,106.02,100.074,100.47,206.49,0,0,0.7467,1.0,-,,
6,unknown,1,0,5,1,0,0.604,0.0,0.604,0.0594,0.6634,100.118,111.6,100.175,100.93,212.52,0,0,0.7467,1.0,-,,
7,unknown,1,0,6,1,0,0.8218,0.0,0.8218,0.0495,0.8713,100.173,106.25,100.218,100.55,206.8,0,0,0.7467,1.0,-,,
8,unknown,1,0,7,1,0,0.8218,0.0,0.8218,0.0495,0.8713,100.063,106.25,100.052,100.36,206.62,0,0,0.7467,1.0,-,,
9,unknown,1,0,8,1,0,0.8317,0.0,0.8317,0.0396,0.8713,100.359,105.23,100.282,100.58,205.81,0,0,0.7467,1.0,-,,
10,unknown,1,0,9,1,0,0.8119,0.0,0.8119,0.0495,0.8614,100.173,106.02,100.058,100.39,206.41,0,0,0.7467,1.0,-,,
1,sat,1,0,0,1,1,0.8218,0.0,0.8218,0.0396,0.8614,100.034,101.11,89.576,89.66,190.77,1,1,0.7467,1.0,-,"[2.0000e+00 8.0000e+01 2.0000e+00 9.0000e+00 1.0404e+04 2.0000e+00
 2.0000e+00 2.0000e+00 1.0000e+00 4.0000e+00 1.0000e+00 0.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 1.0000e+00]","[2.0000e+00 8.0000e+01 2.0000e+00 9.0000e+00 1.0404e+04 2.0000e+00
 2.0000e+00 2.0000e+00 1.0000e+00 4.0000e+00 1.0000e+00 1.0000e+00
 2.0000e+00 2.0000e+00 4.0000e+00 3.0000e+00 2.0000e+00 1.0000e+00
 0.0000e+00 1.0000e+00]"
2,sat,2,0,0,0,0,0.8317,0.0,0.8317,0,0.8317,30.785,31.97,0,0.0,31.97,1,1,0.7467,1.0,-,"[2.0000e+00 5.8000e+01 2.0000e+00 9.0000e+00 1.6142e+04 1.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 2.0000e+00 0.0000e+00
 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]","[2.0000e+00 5.8000e+01 2.0000e+00 9.0000e+00 1.6142e+04 1.0000e+00
 2.0000e+00 1.0000e+00 2.0000e+00 4.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 2.0000e+00 1.0000e+00 0.0000e+00 2.0000e+00 1.0000e+00
 1.0000e+00 1.0000e+00]"
3,unknown,2,0,1,1,0,0.7228,0.0,0.7228,0.0891,0.8119,100.06,102.41,100.018,100.13,202.54,0,0,0.7467,1.0,-,,
4,unknown,2,0,2,1,0,0.802,0.0,0.802,0.0594,0.8614,100.066,102.18,100.009,100.09,202.27,0,0,0.7467,1.0,-,,
