Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7921,0.0,0.7921,0,0.7921,82.037,84.6,0,0.0,84.6,0,0,0.847,0.7603,-,[31.  0.  9. 10.  4. 10.  0.  0.  1.  9.  0. 11. 21.],[31.  0.  9. 10.  4. 10.  0.  1.  0.  9.  0. 11. 21.]
2,unknown,1,0,1,1,0,0.8515,0.0,0.8515,0.0099,0.8614,100.056,100.55,100.032,100.12,200.67,0,0,0.847,0.8079,-,,
3,unsat,1,1,1,0,0,0.8812,0.0,0.8812,0,0.8812,72.444,73.35,0,0.0,73.35,0,0,0.847,0.8079,-,,
4,sat,2,1,1,0,0,0.901,0.0,0.901,0,0.901,4.182,5.29,0,0.0,5.29,1,1,0.847,0.843,-,[40.  0.  8. 10.  0. 10.  5.  4.  1.  0. 10. 89. 15.],[40.  0.  8. 10.  0. 10.  5.  1.  0.  0. 10. 89. 15.]
5,sat,3,1,1,1,1,0.8812,0.0,0.8812,0.0297,0.9109,100.026,100.93,7.35,7.42,108.35,1,1,0.847,0.8471,-,[36.  0.  0. 16.  0.  0.  1.  1.  1.  0.  9. 33. 40.],[36.  0.  0. 16.  0.  0.  1.  0.  0.  0.  9. 33. 40.]
6,unknown,3,1,2,1,0,0.5644,0.0,0.5644,0.0891,0.6535,100.047,102.97,100.106,100.3,203.27,0,0,0.847,0.8079,-,,
7,unknown,3,1,3,1,0,0.7723,0.0,0.7723,0.0198,0.7921,100.038,100.68,100.088,100.17,200.85,0,0,0.847,0.8079,-,,
8,unknown,3,1,4,1,0,0.8614,0.0,0.8614,0.0297,0.8911,100.005,100.64,100.011,100.06,200.7,0,0,0.847,0.8079,-,,
9,sat,4,1,4,0,0,0.8812,0.0,0.8812,0,0.8812,44.215,45.25,0,0.0,45.25,1,1,0.847,0.8448,-,[20.  1. 10.  1.  6. 12.  2.  0.  1.  3.  7. 42. 40.],[20.  1. 10.  1.  6. 12.  2.  4.  0.  3.  7. 42. 40.]
10,unsat,4,2,4,0,0,0.9307,0.0,0.9307,0,0.9307,3.933,4.54,0,0.0,4.54,0,0,0.847,0.8079,-,,
11,unsat,4,3,4,0,0,0.9109,0.0,0.9109,0,0.9109,23.504,23.94,0,0.0,23.94,0,0,0.847,0.8079,-,,
12,unsat,4,4,4,0,0,0.9208,0.0,0.9208,0,0.9208,10.435,10.86,0,0.0,10.86,0,0,0.847,0.8079,-,,
13,unsat,4,5,4,0,0,0.9406,0.0,0.9406,0,0.9406,2.044,2.69,0,0.0,2.69,0,0,0.847,0.8079,-,,
14,unsat,4,6,4,0,0,0.9307,0.0,0.9307,0,0.9307,3.217,3.36,0,0.0,3.36,0,0,0.847,0.8079,-,,
15,unsat,4,7,4,0,0,0.9307,0.0,0.9307,0,0.9307,3.823,4.12,0,0.0,4.12,0,0,0.847,0.8079,-,,
16,sat,5,7,4,0,0,0.9307,0.0,0.9307,0,0.9307,13.092,13.51,0,0.0,13.51,1,1,0.847,0.8471,-,[90.  1. 15. 12.  5. 10.  2.  4.  0.  1. 11. 30. 40.],[90.  1. 15. 12.  5. 10.  2.  0.  1.  1. 11. 30. 40.]
17,unsat,5,8,4,0,0,0.9307,0.0,0.9307,0,0.9307,9.575,9.91,0,0.0,9.91,0,0,0.847,0.8079,-,,
18,sat,6,8,4,0,0,0.9208,0.0,0.9208,0,0.9208,19.379,20.06,0,0.0,20.06,1,1,0.847,0.8451,-,[78.  5.  9.  9.  0.  1.  5.  1.  1.  1.  0. 62. 19.],[78.  5.  9.  9.  0.  1.  5.  0.  0.  1.  0. 62. 19.]
19,unsat,6,9,4,0,0,0.8911,0.0,0.8911,0,0.8911,73.811,74.01,0,0.0,74.01,0,0,0.847,0.8079,-,,
20,unknown,6,9,5,1,0,0.8218,0.0,0.8218,0.0297,0.8515,100.053,101.48,100.012,100.1,201.57,0,0,0.847,0.8452,-,,
21,unknown,6,9,6,1,0,0.8317,0.0,0.8317,0.0198,0.8515,100.042,100.69,100.015,100.08,200.76,0,0,0.847,0.8079,-,,
22,sat,7,9,6,0,0,0.9406,0.0,0.9406,0,0.9406,1.5,1.63,0,0.0,1.63,1,1,0.847,0.8451,-,[84.  1.  9. 16.  0. 10.  1.  4.  1.  0. 13. 51. 26.],[84.  1.  9. 16.  0. 10.  1.  3.  0.  0. 13. 51. 26.]
23,unknown,7,9,7,1,0,0.6832,0.0,0.6832,0.0693,0.7525,100.156,101.45,100.017,100.11,201.56,0,0,0.847,0.8079,-,,
