Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.459,2.05,0,0.0,2.05,1,1,0.832,0.8377,-,[30.  0.  7.  4.  3. 10.  0.  0.  1.  1.  3. 13. 20.],[30.  0.  7.  4.  3. 10.  0.  3.  0.  1.  3. 13. 20.]
2,unsat,1,1,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.135,0.31,0,0.0,0.31,0,0,0.832,0.2445,-,,
3,unsat,1,2,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.142,0.33,0,0.0,0.33,0,0,0.832,0.2445,-,,
4,sat,2,2,0,0,0,0.0769,0.0,0.0769,0,0.0769,3.819,4.06,0,0.0,4.06,1,1,0.832,0.832,-,[40.  5.  0.  1.  2. 10.  5.  1.  0.  0. 10. 82. 19.],[40.  5.  0.  1.  2. 10.  5.  3.  1.  0. 10. 82. 19.]
5,sat,3,2,0,0,0,0.0769,0.0,0.0769,0,0.0769,4.228,4.44,0,0.0,4.44,1,1,0.832,0.832,-,[35.  2.  7. 16.  3.  7.  5.  4.  0.  0.  0. 31. 40.],[35.  2.  7. 16.  3.  7.  5.  1.  1.  0.  0. 31. 40.]
6,unsat,3,3,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.1,0.28,0,0.0,0.28,0,0,0.832,0.2445,-,,
7,unsat,3,4,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.132,0.31,0,0.0,0.31,0,0,0.832,0.2445,-,,
8,unsat,3,5,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.129,0.29,0,0.0,0.29,0,0,0.832,0.2445,-,,
9,sat,4,5,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.982,2.18,0,0.0,2.18,1,1,0.832,0.832,-,[29.  0. 13. 10.  3. 13.  5.  2.  1.  0.  8. 49. 40.],[29.  0. 13. 10.  3. 13.  5.  4.  0.  0.  8. 49. 40.]
10,unsat,4,6,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.135,0.33,0,0.0,0.33,0,0,0.832,0.2445,-,,
11,unsat,4,7,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.133,0.3,0,0.0,0.3,0,0,0.832,0.2445,-,,
12,unsat,4,8,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.149,0.34,0,0.0,0.34,0,0,0.832,0.2445,-,,
13,unsat,4,9,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.109,0.29,0,0.0,0.29,0,0,0.832,0.2445,-,,
14,unsat,4,10,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.16,0.34,0,0.0,0.34,0,0,0.832,0.2445,-,,
15,unsat,4,11,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.142,0.31,0,0.0,0.31,0,0,0.832,0.2445,-,,
16,sat,5,11,0,0,0,0.0769,0.0,0.0769,0,0.0769,4.439,4.68,0,0.0,4.68,1,1,0.832,0.832,-,[96.  5. 11. 13.  5. 11.  4.  1.  0.  0. 10. 21. 40.],[96.  5. 11. 13.  5. 11.  4.  4.  1.  0. 10. 21. 40.]
17,unsat,5,12,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.235,0.4,0,0.0,0.4,0,0,0.832,0.2445,-,,
18,sat,6,12,0,0,0,0.0769,0.0,0.0769,0,0.0769,10.569,10.78,0,0.0,10.79,1,1,0.832,0.832,-,[79.  4.  4.  1.  2.  8.  1.  2.  1.  0.  1. 62. 13.],[79.  4.  4.  1.  2.  8.  1.  0.  0.  0.  1. 62. 13.]
19,unsat,6,13,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.119,0.31,0,0.0,0.31,0,0,0.832,0.2445,-,,
20,sat,7,13,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.164,2.41,0,0.0,2.41,1,1,0.832,0.832,-,[40.  6. 10.  1.  0. 13.  0.  1.  1.  0. 10. 21.  9.],[40.  6. 10.  1.  0. 13.  0.  0.  0.  0. 10. 21.  9.]
21,unsat,7,14,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.166,0.34,0,0.0,0.34,0,0,0.832,0.2445,-,,
22,sat,8,14,0,0,0,0.0769,0.0,0.0769,0,0.0769,1.602,1.8,0,0.0,1.8,1,1,0.832,0.832,-,[89.  6.  7. 16.  6. 13.  0.  2.  1.  0. 13. 56. 20.],[89.  6.  7. 16.  6. 13.  0.  4.  0.  0. 13. 56. 20.]
23,unsat,8,15,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.096,0.26,0,0.0,0.26,0,0,0.832,0.2445,-,,
24,unsat,8,16,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.169,0.35,0,0.0,0.35,0,0,0.832,0.2445,-,,
25,sat,9,16,0,0,0,0.0769,0.0,0.0769,0,0.0769,0.56,0.81,0,0.0,0.81,1,1,0.832,0.832,-,[100.   6.  15.  14.   5.   8.   1.   0.   1.   0.  10.   3.  19.],[100.   6.  15.  14.   5.   8.   1.   4.   0.   0.  10.   3.  19.]
26,unsat,9,17,0,0,0,0.3077,0.0,0.3077,0,0.3077,0.142,0.32,0,0.0,0.32,0,0,0.832,0.2445,-,,
27,sat,10,17,0,0,0,0.0769,0.0,0.0769,0,0.0769,2.411,2.64,0,0.0,2.64,1,1,0.832,0.832,-,[20.  6. 10. 11.  1.  9.  0.  3.  1.  0.  0. 51. 19.],[20.  6. 10. 11.  1.  9.  0.  4.  0.  0.  0. 51. 19.]
