Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.4179,0.0,0.4179,0.3582,0.8308,100.277,193.43,100.17,100.3,293.73,0,0,0.8486,0.7555,-,,
2,unknown,0,0,2,1,0,0.8905,0.0,0.8905,0.0348,0.9254,100.082,107.41,100.032,100.09,207.5,0,0,0.8486,0.8178,-,,
3,unknown,0,0,3,1,0,0.9154,0.005,0.9204,0.0199,0.9403,100.06,104.99,100.04,100.11,205.1,0,0,0.8486,0.8255,-,,
4,unknown,0,0,4,1,0,0.4677,0.0,0.4677,0.408,0.8756,100.521,204.77,100.02,100.12,304.89,0,0,0.8486,0.8496,-,,
5,unknown,0,0,5,1,0,0.6169,0.0,0.6169,0.204,0.8209,100.637,163.19,100.023,100.16,263.35,0,0,0.8486,0.8486,-,,
6,unknown,0,0,6,1,0,0.7164,0.0,0.7164,0.1542,0.8706,100.431,122.62,100.311,100.42,223.05,0,0,0.8486,0.7602,-,,
7,unknown,0,0,7,1,0,0.8607,0.0,0.8607,0.0597,0.9204,100.377,109.44,100.03,100.09,209.54,0,0,0.8486,0.8312,-,,
8,unknown,0,0,8,1,0,0.9005,0.0,0.9005,0.0249,0.9254,100.203,104.94,100.078,100.14,205.07,0,0,0.8486,0.8258,-,,
