Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.72,0.0,0.72,0,0.72,2.362,2.63,0,0.0,2.63,1,1,0.8477,0.6769,-,[80.  6.  2.  1.  3. 11.  2.  4.  1. 11. 10.  1. 20.],[80.  6.  2.  1.  3. 11.  2.  0.  0. 11. 10.  1. 20.]
2,unsat,1,1,0,0,0,0.68,0.0,0.68,0,0.68,12.484,12.67,0,0.0,12.67,0,0,0.8477,0.7415,-,,
3,sat,2,1,0,0,0,0.72,0.0,0.72,0,0.72,2.143,2.32,0,0.0,2.32,1,1,0.8477,0.6769,-,[62.  6. 15.  5.  0.  1.  5.  4.  1. 10. 10.  1. 14.],[62.  6. 15.  5.  0.  1.  5.  3.  0. 10. 10.  1. 14.]
4,sat,3,1,0,1,1,0.36,0.0,0.36,0.12,0.52,100.075,100.43,65.904,65.95,166.38,0,0,0.8477,0.8414,-,[96.  4. 15.  1.  0.  0.  5.  1.  0.  3. 12. 30. 40.],[96.  4. 15.  1.  0.  0.  5.  0.  1.  3. 12. 30. 40.]
5,unsat,3,2,0,0,0,0.76,0.0,0.76,0,0.76,0.573,0.76,0,0.0,0.76,0,0,0.8477,0.7139,-,,
6,sat,4,2,0,0,0,0.76,0.0,0.76,0,0.76,1.363,1.5,0,0.0,1.5,1,1,0.8477,0.7139,-,[67.  3. 15.  2.  6.  1.  2.  1.  0. 11.  3. 40. 40.],[67.  3. 15.  2.  6.  1.  2.  0.  1. 11.  3. 40. 40.]
7,sat,5,2,0,1,1,0.52,0.0,0.52,0.04,0.56,100.03,100.24,80.199,80.24,180.48,1,1,0.8477,0.8414,-,[79.  6.  5. 11.  0. 11.  5.  4.  0.  1. 10. 55. 20.],[79.  6.  5. 11.  0. 11.  5.  0.  1.  1. 10. 55. 20.]
8,unsat,5,3,0,0,0,0.72,0.0,0.72,0,0.72,7.573,7.78,0,0.0,7.78,0,0,0.8477,0.6769,-,,
9,unknown,5,3,1,1,0,0.24,0.0,0.24,0.12,0.4,100.025,100.46,100.029,100.09,200.54,0,0,0.8477,0.8414,-,,
10,sat,6,3,1,1,1,0.44,0.0,0.44,0.12,0.56,100.008,100.35,30.378,30.43,130.78,1,1,0.8477,0.8423,-,[89.  2. 10.  2.  1. 13.  3.  3.  0.  5.  0. 90.  9.],[89.  2. 10.  2.  1. 13.  3.  4.  1.  5.  0. 90.  9.]
11,unknown,6,3,2,1,0,0.36,0.0,0.36,0.16,0.52,101.064,101.49,100.677,101.96,203.44,0,0,0.8477,0.8414,-,,
12,unknown,6,3,3,1,0,0.28,0.0,0.28,0.12,0.4,100.036,114.14,101.903,101.99,216.13,0,0,0.8477,0.8414,-,,
13,sat,7,3,3,0,0,0.76,0.0,0.76,0,0.76,17.009,23.11,0,0.0,23.11,1,1,0.8477,0.7139,-,[10.  6.  9.  7.  0. 10.  5.  4.  0. 10. 10. 71.  0.],[10.  6.  9.  7.  0. 10.  5.  3.  1. 10. 10. 71.  0.]
14,unknown,7,3,4,1,0,0.48,0.0,0.48,0.04,0.56,100.434,108.64,100.604,101.98,210.62,0,0,0.8477,0.8414,-,,
15,unknown,7,3,5,1,0,0.28,0.0,0.28,0.08,0.4,101.379,111.55,100.189,101.75,213.3,0,0,0.8477,0.8443,-,,
16,unsat,7,4,5,0,0,0.76,0.0,0.76,0,0.76,13.262,17.69,0,0.0,17.69,0,0,0.8477,0.7139,-,,
17,unsat,7,5,5,0,0,0.76,0.0,0.76,0,0.76,40.792,45.47,0,0.0,45.47,0,0,0.8477,0.7139,-,,
18,unknown,7,5,6,1,0,0.28,0.0,0.28,0.12,0.44,100.279,111.22,100.674,102.09,213.31,0,0,0.8477,0.8414,-,,
