Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.8682,0.0,0.8682,0.0078,0.8837,100.009,101.5,100.156,100.23,201.73,0,0,0.8519,0.7637,-,,
2,unknown,0,0,2,1,0,0.5581,0.0,0.5581,0.2636,0.8295,100.1,121.05,100.013,100.08,221.13,0,0,0.8519,0.8433,-,,
3,unknown,0,0,3,1,0,0.6047,0.0,0.6047,0.2326,0.845,100.055,115.07,100.026,100.09,215.17,0,0,0.8519,0.8479,-,,
4,unknown,0,0,4,1,0,0.8682,0.0,0.8682,0.0155,0.8915,100.017,101.55,100.156,100.23,201.78,0,0,0.8519,0.7637,-,,
5,sat,1,0,4,1,1,0.8915,0.0,0.8915,0.0155,0.9147,100.012,101.05,8.866,8.91,109.96,0,0,0.8519,0.7585,-,[96.  6.  9. 11.  0. 10.  5.  1.  1. 15.  5. 55. 37.],[96.  6.  9. 11.  0. 10.  5.  2.  0. 15.  5. 55. 37.]
6,unknown,1,0,5,1,0,0.7442,0.0,0.7442,0.1008,0.8527,100.02,106.38,100.04,100.11,206.48,0,0,0.8519,0.8367,-,,
7,unknown,1,0,6,1,0,0.6667,0.0,0.6667,0.1473,0.8217,100.996,110.46,100.024,100.11,210.57,0,0,0.8519,0.848,-,,
8,unknown,1,0,7,1,0,0.5116,0.0,0.5116,0.2791,0.7984,102.0,119.09,100.015,100.11,219.2,0,0,0.8519,0.8479,-,,
9,unknown,1,0,8,1,0,0.4806,0.0,0.4806,0.3023,0.7907,100.777,119.24,100.151,100.25,219.49,0,0,0.8519,0.8371,-,,
1,unknown,0,0,1,1,0,0.8372,0.0,0.8372,0.031,0.8837,100.04,101.87,100.031,100.09,201.95,0,0,0.8519,0.7631,-,,
2,unknown,0,0,2,1,0,0.8527,0.0,0.8527,0.0233,0.8915,100.015,101.65,100.096,100.15,201.8,0,0,0.8519,0.7631,-,,
3,unknown,0,0,3,1,0,0.8527,0.0,0.8527,0.0078,0.876,100.054,101.22,100.02,100.08,201.3,0,0,0.8519,0.7631,-,,
4,unknown,0,0,4,1,0,0.6357,0.0,0.6357,0.1938,0.8527,100.016,117.33,100.445,100.51,217.83,0,0,0.8519,0.7555,-,,
5,sat,1,0,4,1,1,0.876,0.0,0.876,0.0155,0.907,100.025,102.16,33.393,33.44,135.61,0,0,0.8519,0.7631,-,[53.  6. 14. 16.  4. 10.  5.  4.  0. 18.  9. 31. 20.],[53.  6. 14. 16.  4. 10.  5.  3.  1. 18.  9. 31. 20.]
6,unknown,1,0,5,1,0,0.8837,0.0,0.8837,0.0078,0.907,100.085,101.73,100.077,100.15,201.87,0,0,0.8519,0.7631,-,,
7,unknown,1,0,6,1,0,0.8217,0.0,0.8217,0.0388,0.876,100.084,103.4,100.049,100.11,203.5,0,0,0.8519,0.7555,-,,
8,unknown,1,0,7,1,0,0.8527,0.0,0.8527,0.0155,0.8837,100.032,101.67,100.127,100.18,201.85,0,0,0.8519,0.7631,-,,
9,unknown,1,0,8,1,0,0.4729,0.0,0.4729,0.2946,0.7907,101.264,121.84,100.5,100.63,222.47,0,0,0.8519,0.7555,-,,
10,unknown,1,0,9,1,0,0.4884,0.0,0.4884,0.1163,0.6202,100.183,118.71,100.042,100.16,218.87,0,0,0.8519,0.7555,-,,
