Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.028,0.14,0,0.0,0.14,1,1,0.8894,1.0,-,"[ 0.000e+00  0.000e+00  2.000e+00  0.000e+00  0.000e+00  0.000e+00
  1.000e+00  1.000e+00  0.000e+00  6.000e+00  1.103e+03 -1.000e+00
  4.900e+01  9.980e+02  6.000e+00  1.000e+00]","[ 1.000e+00  0.000e+00  2.000e+00  0.000e+00  0.000e+00  0.000e+00
  1.000e+00  1.000e+00  0.000e+00  6.000e+00  1.103e+03 -1.000e+00
  4.900e+01  9.980e+02  6.000e+00  1.000e+00]"
2,unsat,1,1,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.018,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
3,unsat,1,2,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.015,0.12,0,0.0,0.12,0,0,0.8894,1.0,-,,
4,unsat,1,3,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.014,0.12,0,0.0,0.12,0,0,0.8894,1.0,-,,
5,unsat,1,4,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.014,0.13,0,0.0,0.13,0,0,0.8894,1.0,-,,
6,sat,2,4,0,0,0,0.6842,0.0,0.6842,0,0.6842,0.408,0.52,0,0.0,0.52,1,1,0.8894,1.0,-,"[  0.   9.   2.   1.   1.   1.   1.   1.   1.   6. 209.  -1.   1. 201.
   0.   1.]","[  1.   9.   2.   1.   1.   1.   1.   1.   1.   6. 209.  -1.   1. 201.
   0.   1.]"
7,unsat,2,5,0,0,0,0.7895,0.0,0.7895,0,0.7895,0.016,0.12,0,0.0,0.12,0,0,0.8894,1.0,-,,
8,sat,3,5,0,0,0,0.7368,0.0,0.7368,0,0.7368,0.333,0.48,0,0.0,0.48,1,1,0.8894,1.0,-,"[0.000e+00 9.000e+00 2.000e+00 6.000e+00 1.000e+00 0.000e+00 1.000e+00
 1.000e+00 1.000e+01 6.000e+00 1.002e+03 0.000e+00 4.900e+01 7.010e+02
 7.000e+00 1.000e+00]","[1.000e+00 9.000e+00 2.000e+00 6.000e+00 1.000e+00 0.000e+00 1.000e+00
 1.000e+00 1.000e+01 6.000e+00 1.002e+03 0.000e+00 4.900e+01 7.010e+02
 7.000e+00 1.000e+00]"
9,sat,4,5,0,0,0,0.6842,0.0,0.6842,0,0.6842,1.029,1.14,0,0.0,1.14,1,1,0.8894,1.0,-,"[  1.   1.   0.   4.   0.   1.   1.   0.   0.   0. 394.   0.  21. 332.
   1.   0.]","[  0.   1.   0.   4.   0.   1.   1.   0.   0.   0. 394.   0.  21. 332.
   1.   0.]"
10,sat,5,5,0,0,0,0.6316,0.0,0.6316,0,0.6316,1.707,1.87,0,0.0,1.87,1,1,0.8894,1.0,-,"[  0.   0.   0.   0.   1.   0.   1.   1.  11.   0. 335.  -2.  13. 199.
   7.   0.]","[  1.   0.   0.   0.   1.   0.   1.   1.  11.   0. 335.  -2.  13. 199.
   7.   0.]"
