Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9136,0.0,0.9136,0,0.9136,19.981,30.88,0,0.0,30.88,0,0,0.892,1.0,-,,
2,unsat,0,2,0,0,0,0.9259,0.0,0.9259,0,0.9259,3.436,31.2,0,0.0,31.2,0,0,0.892,1.0,-,,
3,unsat,0,3,0,0,0,0.9259,0.0,0.9259,0,0.9259,4.103,35.7,0,0.0,35.7,0,0,0.892,1.0,-,,
4,unsat,0,4,0,0,0,0.9259,0.0,0.9259,0,0.9259,2.504,14.15,0,0.0,14.15,0,0,0.892,1.0,-,,
5,unsat,0,5,0,0,0,0.9259,0.0,0.9259,0,0.9259,2.999,12.66,0,0.0,12.66,0,0,0.892,1.0,-,,
6,unknown,0,5,1,1,0,0.6296,0.0,0.6296,0.0494,0.679,102.443,199.68,109.859,118.71,318.39,0,0,0.892,1.0,-,,
7,unsat,0,6,1,0,0,0.9259,0.0,0.9259,0,0.9259,3.84,33.68,0,0.0,33.68,0,0,0.892,1.0,-,,
8,unsat,0,7,1,0,0,0.9136,0.0,0.9136,0,0.9136,13.439,25.53,0,0.0,25.53,0,0,0.892,1.0,-,,
9,unsat,0,8,1,0,0,0.9259,0.0,0.9259,0,0.9259,3.579,14.85,0,0.0,14.85,0,0,0.892,1.0,-,,
10,unknown,0,8,2,1,0,0.7901,0.0,0.7901,0.0,0.7901,105.175,140.64,107.187,114.07,254.71,0,0,0.892,1.0,-,,
11,unsat,0,9,2,0,0,0.9259,0.0,0.9259,0,0.9259,3.335,35.49,0,0.0,35.49,0,0,0.892,1.0,-,,
12,unsat,0,10,2,0,0,0.9506,0.0,0.9506,0,0.9506,1.887,23.99,0,0.0,23.99,0,0,0.892,1.0,-,,
13,unsat,0,11,2,0,0,0.9506,0.0,0.9506,0,0.9506,1.752,12.88,0,0.0,12.88,0,0,0.892,1.0,-,,
14,unsat,0,12,2,0,0,0.9259,0.0,0.9259,0,0.9259,3.558,14.85,0,0.0,14.85,0,0,0.892,1.0,-,,
15,sat,1,12,2,0,0,0.9012,0.0,0.9012,0,0.9012,14.483,66.97,0,0.0,66.98,1,1,0.892,1.0,-,"[1.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 1.000e+00 1.100e+01 1.000e+00 1.101e+03 1.000e+00 5.000e+01 6.820e+02
 6.000e+00 0.000e+00]","[0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 1.000e+00
 1.000e+00 1.100e+01 1.000e+00 1.101e+03 1.000e+00 5.000e+01 6.820e+02
 6.000e+00 0.000e+00]"
16,unknown,1,12,3,1,0,0.7037,0.0,0.7037,0.0988,0.8025,102.29,245.14,105.774,113.06,358.2,0,0,0.892,1.0,-,,
17,unsat,1,13,3,0,0,0.9383,0.0,0.9383,0,0.9383,3.204,26.18,0,0.0,26.18,0,0,0.892,1.0,-,,
18,unsat,1,14,3,0,0,0.9506,0.0,0.9506,0,0.9506,1.659,22.92,0,0.0,22.92,0,0,0.892,1.0,-,,
19,unsat,1,15,3,0,0,0.9259,0.0,0.9259,0,0.9259,4.116,33.24,0,0.0,33.25,0,0,0.892,1.0,-,,
20,unsat,1,16,3,0,0,0.9506,0.0,0.9506,0,0.9506,1.945,11.28,0,0.0,11.28,0,0,0.892,1.0,-,,
21,unknown,1,16,4,1,0,0.7284,0.0,0.7284,0.0741,0.8025,105.917,220.04,101.565,108.94,328.98,0,0,0.892,1.0,-,,
22,sat,2,16,4,0,0,0.9136,0.0,0.9136,0,0.9136,90.46,114.21,0,0.0,114.21,1,1,0.892,1.0,-,"[1.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 0.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.20e+03 1.00e+00 5.00e+01 8.99e+02 1.00e+00 0.00e+00]","[0.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 1.00e+00 0.00e+00 1.00e+00
 1.10e+01 0.00e+00 1.20e+03 1.00e+00 5.00e+01 8.99e+02 1.00e+00 0.00e+00]"
