Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.7843,0.0,0.7843,0,0.7843,85.069,88.64,0,0.0,88.64,1,1,0.7267,1.0,-,"[1.00e+00 5.00e+00 0.00e+00 1.00e+00 1.73e+04 0.00e+00 1.00e+00 1.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]","[1.00e+00 5.00e+00 0.00e+00 1.00e+00 1.73e+04 0.00e+00 1.00e+00 1.00e+00
 0.00e+00 1.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]"
2,unknown,1,0,1,1,0,0.7255,0.0,0.7255,0.0392,0.7647,100.283,102.16,100.068,21351.99,21454.15,0,0,0.7267,1.0,-,,
1,sat,1,0,0,0,0,0.7843,0.0,0.7843,0,0.7843,4.992,5.42,0,0.0,5.42,1,1,0.7267,1.0,-,"[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.04e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]","[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.04e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]"
2,sat,2,0,0,0,0,0.7843,0.0,0.7843,0,0.7843,30.028,30.59,0,0.0,30.59,1,1,0.7267,1.0,-,"[0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6134e+04 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 0.0000e+00
 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00]","[0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.6134e+04 0.0000e+00
 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 1.0000e+00 1.0000e+00
 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00
 0.0000e+00 1.0000e+00]"
3,unknown,2,0,1,1,0,0.7255,0.0,0.7255,0.0392,0.7647,100.043,100.7,100.008,100.11,200.81,0,0,0.7267,1.0,-,,
4,sat,3,0,1,0,0,0.7255,0.0,0.7255,0,0.7255,88.478,89.12,0,0.0,89.12,1,1,0.7267,1.0,-,"[0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.199e+03 0.000e+00 0.000e+00
 3.000e+00 1.000e+00 4.000e+00 2.000e+00 1.000e+00 0.000e+00 0.000e+00
 2.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00]","[0.000e+00 0.000e+00 0.000e+00 0.000e+00 6.199e+03 0.000e+00 0.000e+00
 3.000e+00 1.000e+00 4.000e+00 2.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e+00 1.000e+00 1.000e+00 0.000e+00 0.000e+00 0.000e+00]"
5,sat,4,0,1,0,0,0.7843,0.0,0.7843,0,0.7843,20.675,21.07,0,0.0,21.07,1,1,0.7267,1.0,-,"[0.00e+00 6.50e+01 2.00e+00 7.00e+00 1.49e+04 2.00e+00 0.00e+00 1.00e+00
 0.00e+00 4.00e+00 1.00e+00 0.00e+00 2.00e+00 1.00e+00 1.00e+00 0.00e+00
 1.00e+00 1.00e+00 1.00e+00 1.00e+00]","[0.00e+00 6.50e+01 2.00e+00 7.00e+00 1.49e+04 2.00e+00 0.00e+00 1.00e+00
 0.00e+00 4.00e+00 1.00e+00 1.00e+00 2.00e+00 1.00e+00 1.00e+00 0.00e+00
 1.00e+00 1.00e+00 1.00e+00 1.00e+00]"
6,unknown,4,0,2,1,0,0.6667,0.0,0.6667,0.0196,0.6863,100.012,100.31,100.047,100.13,200.44,0,0,0.7267,1.0,-,,
7,sat,5,0,2,0,0,0.7843,0.0,0.7843,0,0.7843,8.149,8.54,0,0.0,8.54,1,1,0.7267,1.0,-,"[0.00e+00 2.00e+00 0.00e+00 0.00e+00 1.28e+04 1.00e+00 0.00e+00 1.00e+00
 0.00e+00 1.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]","[0.00e+00 2.00e+00 0.00e+00 0.00e+00 1.28e+04 1.00e+00 0.00e+00 1.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]"
8,sat,6,0,2,0,0,0.7843,0.0,0.7843,0,0.7843,12.08,12.47,0,0.0,12.47,1,1,0.7267,1.0,-,"[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.05e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 1.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]","[0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.05e+04 0.00e+00 0.00e+00 2.00e+00
 0.00e+00 1.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e+00 0.00e+00
 1.00e+00 0.00e+00 0.00e+00 0.00e+00]"
