Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.5194,0.0,0.5194,0.2713,0.7907,76.013,99.97,100.08,100.18,200.15,0,0,0.8519,1.0,-,,
2,unknown,0,0,2,1,0,0.8527,0.0,0.8527,0.0388,0.8915,100.042,102.51,100.017,100.07,202.58,0,0,0.8519,1.0,-,,
3,unknown,0,0,3,1,0,0.3488,0.0,0.3488,0.3721,0.7209,100.936,134.2,100.219,100.37,234.57,0,0,0.8519,1.0,-,,
4,unknown,0,0,4,1,0,0.6667,0.0,0.6667,0.1705,0.8372,100.17,112.25,100.017,100.13,212.38,0,0,0.8519,1.0,-,,
5,unknown,0,0,5,1,0,0.6357,0.0,0.6357,0.2171,0.8527,100.049,117.1,100.106,100.18,217.28,0,0,0.8519,1.0,-,,
6,unknown,0,0,6,1,0,0.7519,0.0,0.7519,0.093,0.845,100.009,106.91,100.025,100.1,207.01,0,0,0.8519,1.0,-,,
7,unknown,0,0,7,1,0,0.8915,0.0,0.8915,0.0078,0.8992,100.072,100.78,100.045,100.15,200.93,0,0,0.8519,1.0,-,,
1,unknown,0,0,1,1,0,0.4961,0.0,0.4961,0.2946,0.7907,102.183,120.8,100.03,100.13,220.93,0,0,0.8519,1.0,-,,
2,unknown,0,0,2,1,0,0.8295,0.0,0.8295,0.0388,0.8682,100.202,101.58,100.104,100.19,201.77,0,0,0.8519,1.0,-,,
3,unknown,0,0,3,1,0,0.4729,0.0,0.4729,0.2946,0.7674,100.581,121.14,100.111,100.22,221.36,0,0,0.8519,1.0,-,,
4,unknown,0,0,4,1,0,0.7752,0.0,0.7752,0.1085,0.8837,100.105,107.41,100.015,100.07,207.48,0,0,0.8519,1.0,-,,
1,unknown,0,0,1,1,0,0.4884,0.0,0.4884,0.2868,0.7752,100.572,55894.23,100.205,100.39,55994.62,0,0,0.8519,1.0,-,,
