Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,1,1,0.4,0.0,0.4,0.2,0.6,100.036,100.42,30.372,30.41,130.84,1,1,0.8524,1.0,-,[30.  0. 13.  4.  1. 11.  1.  1.  1.  0. 13. 41.  6.],[30.  0. 13.  4.  1. 11.  1.  1.  0.  0. 13. 41.  6.]
2,unsat,1,1,0,0,0,0.84,0.0,0.84,0,0.84,0.058,0.18,0,0.0,0.18,0,0,0.8524,1.0,-,,
3,unsat,1,2,0,0,0,0.84,0.0,0.84,0,0.84,0.184,0.33,0,0.0,0.33,0,0,0.8524,1.0,-,,
4,unsat,1,3,0,0,0,0.84,0.0,0.84,0,0.84,0.065,0.22,0,0.0,0.22,0,0,0.8524,1.0,-,,
5,unknown,1,3,1,1,0,0.52,0.0,0.52,0.04,0.56,100.007,100.32,100.052,100.09,200.41,0,0,0.8524,1.0,-,,
6,unsat,1,4,1,0,0,0.84,0.0,0.84,0,0.84,0.076,0.19,0,0.0,0.19,0,0,0.8524,1.0,-,,
7,unsat,1,5,1,0,0,0.76,0.0,0.76,0,0.76,1.248,1.41,0,0.0,1.41,0,0,0.8524,1.0,-,,
8,unsat,1,6,1,0,0,0.8,0.0,0.8,0,0.8,0.466,0.66,0,0.0,0.66,0,0,0.8524,1.0,-,,
9,sat,2,6,1,0,0,0.64,0.0,0.64,0,0.64,29.348,29.56,0,0.0,29.56,1,1,0.8524,1.0,-,[59.  6.  0. 11.  0. 10.  1.  1.  1.  0. 13. 90.  5.],[59.  6.  0. 11.  0. 10.  1.  1.  0.  0. 13. 90.  5.]
10,unknown,2,6,2,1,0,0.32,0.0,0.32,0.2,0.52,100.013,100.35,100.012,100.06,200.41,0,0,0.8524,1.0,-,,
11,unsat,2,7,2,0,0,0.84,0.0,0.84,0,0.84,0.078,0.2,0,0.0,0.2,0,0,0.8524,1.0,-,,
12,unsat,2,8,2,0,0,0.84,0.0,0.84,0,0.84,0.086,0.25,0,0.0,0.25,0,0,0.8524,1.0,-,,
13,unsat,2,9,2,0,0,0.84,0.0,0.84,0,0.84,0.069,0.18,0,0.0,0.18,0,0,0.8524,1.0,-,,
14,sat,3,9,2,0,0,0.48,0.0,0.48,0,0.48,40.439,40.78,0,0.0,40.78,1,1,0.8524,1.0,-,[29.  6. 11. 11.  6.  9.  5.  3.  0.  1. 10. 75. 40.],[29.  6. 11. 11.  6.  9.  5.  3.  1.  1. 10. 75. 40.]
15,unsat,3,10,2,0,0,0.8,0.0,0.8,0,0.8,0.25,0.37,0,0.0,0.37,0,0,0.8524,1.0,-,,
16,unsat,3,11,2,0,0,0.84,0.0,0.84,0,0.84,0.085,0.2,0,0.0,0.2,0,0,0.8524,1.0,-,,
17,unsat,3,12,2,0,0,0.84,0.0,0.84,0,0.84,0.066,0.18,0,0.0,0.18,0,0,0.8524,1.0,-,,
18,unsat,3,13,2,0,0,0.76,0.0,0.76,0,0.76,1.175,1.34,0,0.0,1.34,0,0,0.8524,1.0,-,,
19,unknown,3,13,3,1,0,0.36,0.0,0.36,0.16,0.52,100.046,100.39,100.077,100.12,200.51,0,0,0.8524,1.0,-,,
