Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,sat,1,0,0,0,0,0.1818,0.0,0.1818,0,0.1818,40.969,41.17,0,0.0,41.17,1,1,0.8284,1.0,-,[38.  6. 10. 10.  6. 13.  4.  1.  0.  1. 15. 43.  1.],[38.  6. 10. 10.  6. 13.  4.  1.  1.  1. 15. 43.  1.]
2,unsat,1,1,0,0,0,0.1818,0.0,0.1818,0,0.1818,12.485,12.71,0,0.0,12.71,0,0,0.8284,1.0,-,,
3,unsat,1,2,0,0,0,0.2727,0.0,0.2727,0,0.2727,4.397,4.61,0,0.0,4.61,0,0,0.8284,1.0,-,,
4,sat,2,2,0,0,0,0.3636,0.0,0.3636,0,0.3636,9.732,9.91,0,0.0,9.91,1,1,0.8284,1.0,-,[100.   5.  10.  16.   2.   9.   1.   4.   0.  10.   9.  21.  31.],[100.   5.  10.  16.   2.   9.   1.   4.   1.  10.   9.  21.  31.]
5,sat,3,2,0,0,0,0.1818,0.0,0.1818,0,0.1818,47.426,47.65,0,0.0,47.65,1,1,0.8284,1.0,-,[86.  4.  1.  1.  5. 12.  0.  0.  1.  1. 19. 73.  6.],[86.  4.  1.  1.  5. 12.  0.  0.  0.  1. 19. 73.  6.]
6,unsat,3,3,0,0,0,0.1818,0.0,0.1818,0,0.1818,21.067,21.31,0,0.0,21.31,0,0,0.8284,1.0,-,,
7,sat,4,3,0,0,0,0.3636,0.0,0.3636,0,0.3636,2.328,2.51,0,0.0,2.51,1,1,0.8284,1.0,-,[30.  0. 11. 13.  4. 10.  1.  4.  1. 10. 12. 10. 10.],[30.  0. 11. 13.  4. 10.  1.  4.  0. 10. 12. 10. 10.]
8,sat,5,3,0,0,0,0.3636,0.0,0.3636,0,0.3636,5.298,5.48,0,0.0,5.48,1,1,0.8284,1.0,-,[19.  5. 10. 11.  0.  9.  2.  2.  0. 13.  0. 21. 10.],[19.  5. 10. 11.  0.  9.  2.  2.  1. 13.  0. 21. 10.]
9,sat,6,3,0,0,0,0.1818,0.0,0.1818,0,0.1818,24.384,24.6,0,0.0,24.6,1,1,0.8284,1.0,-,[51.  6.  0. 11.  4. 13.  0.  1.  1.  0. 13. 82.  3.],[51.  6.  0. 11.  4. 13.  0.  1.  0.  0. 13. 82.  3.]
10,sat,7,3,0,0,0,0.1818,0.0,0.1818,0,0.1818,4.177,4.38,0,0.0,4.38,1,1,0.8284,1.0,-,[38.  3.  9.  1.  1. 10.  5.  0.  1.  1. 10. 10. 36.],[38.  3.  9.  1.  1. 10.  5.  0.  0.  1. 10. 10. 36.]
11,sat,8,3,0,0,0,0.2727,0.0,0.2727,0,0.2727,5.018,5.29,0,0.0,5.29,1,1,0.8284,1.0,-,[52.  6.  9. 10.  2.  9.  4.  4.  0. 19.  7. 42. 19.],[52.  6.  9. 10.  2.  9.  4.  4.  1. 19.  7. 42. 19.]
12,sat,9,3,0,0,0,0.2727,0.0,0.2727,0,0.2727,3.625,3.88,0,0.0,3.88,1,1,0.8284,1.0,-,[40.  6.  9. 16.  0.  2.  0.  4.  0. 19.  9. 62.  7.],[40.  6.  9. 16.  0.  2.  0.  4.  1. 19.  9. 62.  7.]
13,sat,10,3,0,0,0,0.2727,0.0,0.2727,0,0.2727,4.758,5.01,0,0.0,5.01,1,1,0.8284,1.0,-,[81.  6.  1. 14.  0. 13.  1.  4.  1. 11. 11. 57.  0.],[81.  6.  1. 14.  0. 13.  1.  4.  0. 11. 11. 57.  0.]
14,sat,11,3,0,0,0,0.0909,0.0,0.0909,0,0.0909,26.547,26.79,0,0.0,26.79,1,1,0.8284,1.0,-,[26.  6. 15. 12.  0.  0.  0.  0.  1.  0. 11. 72. 40.],[26.  6. 15. 12.  0.  0.  0.  0.  0.  0. 11. 72. 40.]
15,sat,12,3,0,0,0,0.2727,0.0,0.2727,0,0.2727,5.149,5.38,0,0.0,5.38,1,1,0.8284,1.0,-,[100.   6.  14.  10.   3.  12.   0.   4.   0.  16.   8.  28.  22.],[100.   6.  14.  10.   3.  12.   0.   4.   1.  16.   8.  28.  22.]
16,sat,13,3,0,0,0,0.3636,0.0,0.3636,0,0.3636,7.981,8.19,0,0.0,8.19,1,1,0.8284,1.0,-,[39.  6. 11. 11.  0.  4.  5.  3.  1. 11. 19. 30. 22.],[39.  6. 11. 11.  0.  4.  5.  3.  0. 11. 19. 30. 22.]
17,unsat,13,4,0,0,0,0.3636,0.0,0.3636,0,0.3636,10.2,10.4,0,0.0,10.4,0,0,0.8284,1.0,-,,
18,sat,14,4,0,0,0,0.2727,0.0,0.2727,0,0.2727,7.082,7.31,0,0.0,7.31,1,1,0.8284,1.0,-,[53.  5.  4.  2.  3. 10.  5.  0.  1. 18. 17. 30. 18.],[53.  5.  4.  2.  3. 10.  5.  0.  0. 18. 17. 30. 18.]
19,sat,15,4,0,0,0,0.1818,0.0,0.1818,0,0.1818,66.11,66.35,0,0.0,66.35,1,1,0.8284,1.0,-,[91.  6.  2.  8.  2. 12.  4.  1.  0.  0.  9. 27. 10.],[91.  6.  2.  8.  2. 12.  4.  1.  1.  0.  9. 27. 10.]
20,sat,16,4,0,0,0,0.1818,0.0,0.1818,0,0.1818,15.095,15.27,0,0.0,15.27,1,1,0.8284,1.0,-,[100.   6.  12.   4.   6.   1.   1.   2.   1.   1.  15.  70.  40.],[100.   6.  12.   4.   6.   1.   1.   2.   0.   1.  15.  70.  40.]
