Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unsat,0,1,0,0,0,0.9767,0.0,0.9801,0,0.9801,0.024,1.29,0,0.0,1.29,0,0,0.8955,0.1312,-,,
2,unsat,0,2,0,0,0,0.9701,0.0,0.9734,0,0.9734,0.106,1.64,0,0.0,1.64,0,0,0.8955,0.1312,-,,
3,unsat,0,3,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.021,0.71,0,0.0,0.71,0,0,0.8955,0.1312,-,,
4,unsat,0,4,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.02,0.79,0,0.0,0.79,0,0,0.8955,0.1312,-,,
5,unsat,0,5,0,0,0,0.9701,0.0,0.9734,0,0.9734,0.513,2.14,0,0.0,2.14,0,0,0.8955,0.1312,-,,
6,unsat,0,6,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.024,0.87,0,0.0,0.87,0,0,0.8955,0.1312,-,,
7,unsat,0,7,0,0,0,0.9701,0.0,0.9734,0,0.9734,0.906,2.02,0,0.0,2.02,0,0,0.8955,0.1312,-,,
8,unsat,0,8,0,0,0,0.9767,0.0,0.9801,0,0.9801,0.049,0.88,0,0.0,0.88,0,0,0.8955,0.1312,-,,
9,unsat,0,9,0,0,0,0.9767,0.0,0.9801,0,0.9801,0.022,1.18,0,0.0,1.18,0,0,0.8955,0.1312,-,,
10,unsat,0,10,0,0,0,0.9701,0.0,0.9734,0,0.9734,1.249,2.02,0,0.0,2.02,0,0,0.8955,0.1312,-,,
11,unsat,0,11,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.022,0.75,0,0.0,0.75,0,0,0.8955,0.1312,-,,
12,unsat,0,12,0,0,0,0.9701,0.0,0.9734,0,0.9734,1.068,2.67,0,0.0,2.67,0,0,0.8955,0.1312,-,,
13,unsat,0,13,0,0,0,0.9801,0.0,0.9834,0,0.9834,0.019,0.78,0,0.0,0.78,0,0,0.8955,0.1312,-,,
14,unknown,0,13,1,1,0,0.5116,0.0,0.5282,0.2658,0.794,103.93,324.67,100.017,100.22,424.89,0,0,0.8955,0.1312,-,,
