Partition_ID,Verification,SAT_count,UNSAT_count,UNK_count,h_attempt,h_success,B_compression,S_compression,ST_compression,H_compression,T_compression,SV-time,S-time,HV-Time,H-Time,Total-Time,C-check,V-accurate,Original-acc,Pruned-acc,Acc-dec,C1,C2
1,unknown,0,0,1,1,0,0.5309,0.0,0.5926,0.1481,0.7407,100.101,103.99,100.055,100.17,204.16,0,0,0.892,0.8688,-,,
2,unsat,0,1,1,0,0,0.9506,0.0,0.9506,0,0.9506,0.035,0.41,0,0.0,0.41,0,0,0.892,0.1312,-,,
3,unsat,0,2,1,0,0,0.9136,0.0,0.9259,0,0.9259,0.082,0.27,0,0.0,0.27,0,0,0.892,0.1312,-,,
4,unknown,0,2,2,1,0,0.642,0.0,0.7037,0.1111,0.8148,100.018,103.08,100.018,100.1,203.18,0,0,0.892,0.8688,-,,
5,unsat,0,3,2,0,0,0.9259,0.0,0.9259,0,0.9259,0.059,0.62,0,0.0,0.62,0,0,0.892,0.1312,-,,
6,unknown,0,3,3,1,0,0.7901,0.0,0.8395,0.0,0.8395,100.013,100.72,100.012,100.08,200.8,0,0,0.892,0.1592,-,,
7,unsat,0,4,3,0,0,0.9012,0.0,0.9259,0,0.9259,0.071,0.97,0,0.0,0.97,0,0,0.892,0.1312,-,,
8,unsat,0,5,3,0,0,0.9259,0.0,0.9259,0,0.9259,0.082,0.61,0,0.0,0.61,0,0,0.892,0.1312,-,,
9,unsat,0,6,3,0,0,0.9259,0.0,0.9259,0,0.9259,0.083,0.26,0,0.0,0.26,0,0,0.892,0.1312,-,,
10,sat,1,6,3,1,1,0.7284,0.0,0.7778,0.0123,0.7901,100.015,101.23,51.438,51.5,152.73,0,0,0.892,0.1592,-,"[  1.   0.   0.   2.   0.   0.   0.   0.   0.   1. 267.   0.  40. 491.
   0.   2.]","[  0.   0.   0.   2.   0.   0.   0.   0.   0.   1. 267.   0.  40. 491.
   0.   2.]"
11,unsat,1,7,3,0,0,0.9259,0.0,0.9259,0,0.9259,0.084,0.28,0,0.0,0.28,0,0,0.892,0.1312,-,,
12,unsat,1,8,3,0,0,0.9259,0.0,0.9259,0,0.9259,0.085,0.62,0,0.0,0.62,0,0,0.892,0.1312,-,,
13,unsat,1,9,3,0,0,0.9506,0.0,0.9506,0,0.9506,0.029,0.2,0,0.0,0.2,0,0,0.892,0.1312,-,,
14,unsat,1,10,3,0,0,0.9012,0.0,0.9259,0,0.9259,0.056,0.73,0,0.0,0.73,0,0,0.892,0.1312,-,,
15,unsat,1,11,3,0,0,0.9259,0.0,0.9259,0,0.9259,0.079,0.55,0,0.0,0.55,0,0,0.892,0.1312,-,,
16,unsat,1,12,3,0,0,0.9506,0.0,0.9506,0,0.9506,0.034,0.2,0,0.0,0.2,0,0,0.892,0.1312,-,,
17,unsat,1,13,3,0,0,0.9383,0.0,0.9383,0,0.9383,0.051,0.38,0,0.0,0.38,0,0,0.892,0.1312,-,,
18,unsat,1,14,3,0,0,0.9136,0.0,0.9259,0,0.9259,0.08,0.25,0,0.0,0.25,0,0,0.892,0.1312,-,,
19,unsat,1,15,3,0,0,0.9259,0.0,0.9259,0,0.9259,0.059,0.2,0,0.0,0.2,0,0,0.892,0.1312,-,,
20,unsat,1,16,3,0,0,0.9506,0.0,0.9506,0,0.9506,0.038,0.35,0,0.0,0.35,0,0,0.892,0.1312,-,,
